headline	content	category	date	link
Ameerikaatti qorichi Iiboolaa, yaala koroonaaf akka oolu eeyyamame	  Ameerikaatti Abbaan Taayitaa tohannoo Nyaataa fi Qorichaa ‘Ramdasiiviirh jedhamu qorichi vaayrasii Iiboolaa yaala COVID 19f akka ooluu eeyyamuu isaa ibsame. Qorichi farraa Iiboolaa kun yeroo ammaa kutaa bulchiinsa Ameerikaa garaagaraatti lammiilee dhibee vaayrasii koroonaan cimaan dhukkubsachaa jiraniif kennamurratti argama jedhame.  Dhukkubsattoonni qorichicha fudhatan dhibichaarraa dandamachaa jiraachuu gabaafameera. Ogeeyyiin yaala fayyaa garuu qorichi kun Kaampaanii qorichaa Giiliidiin kan oomishame tahuu ibsuun, kan oomishames vaayrasii Iiboolaf waan taheef akka qoricha amansiisaatti fudhatamuu hin qabu jechuun akeekkachisaa jiraachuu ibsameera. Odeeffannoo waqtaawaa argachuuf  godhaa	idil_addunyaa	2020-05-02	https://www.fanabc.com/afaanoromoo/ameerikaatti-qorichi-iiboolaa-yaala-koroonaaf-akka-oolu-eeyyamame/
Indooneezhiyaatti bala konkolaata qaqqabeen lubbuun namoota 24 darbe	  Indooneezhiyaatti balaa konkolaata deddeebisaa ummatarra qaqqabeen lubbuun namoota 24 darbu himame. Balaan kunkan qaqqabe Indooneezhiyaa kutaa bulchiinsa Deenpaa Teengaah magaalaa Sumaatiraa Paagaarii Alaam tahu dubbatameera. Dubbi himaan pooliisi magaalaa Paagaarii Alaam akka himanitti, balaan kun kan qaqqabee konkolaatichi boolha gadi fageenyi isaa meetira 150 keessa seenuni jedhaniiru. Bala kanaan kannaan namoota lubbuun darban dabalatee namoota 13 irraa miidhaan qaama qaqqabeera. Konkolaatichi gara boolhaa otuu hin galiin dura daandii qarqaratti kan argamu ittisa konkiriitii waliin walitti buhuun isaa beekkameera. Namoonni miidhaamaan hospitaala naannichatti argamutti yalaamaa jirachuun himameera. Maddi:- Aljeeziira	idil_addunyaa	2019-12-24	https://www.fanabc.com/afaanoromoo/indooneezhiyaatti-bala-konkolaata-qaqqabeen-lubbuun-namoota-24-darbe/
Manni marichaa Afrikaatti uwwisa talaallii Covid -19 waliin gahuuf deeggarsi idil addunyaa barbaachisaa jedhe	 Dhaabbata Mootummoota Gamottoaniitti Manni Maree Nageenyaa Afrikaatti uwwisa talaallii Covid -19 waliin gahuuf deeggarsa idil addunyaa dabaluun barbaachisu tahuu ibseera.    Afrikaan hanga ammaatti talaalli Covid -19 akka addunyaatti raabsame keessaa % 2 qofa argachuu ishee ibsameera.    Talaallii akka addunyaatti raabsame biiliyoona 1.4 keessaa Afrikaan miiliyoona 24 qofa argatte jedhame.    Hanqinni dhiyeessii fi raabsi madaallawaa tahe dhabamuun tattaaffii ardichatti weeraricha dandamachuuf taasiifamurratti gufuu tahuu Barreessaa olaanaan Dhaabbata Mootummoota Gamtoomanii Antooniyoo Guutareez himaniiru.    Uwwisa Talaallii haqa qabeessa tahe, qorannoo, yaalli qulqullinaa qabuu fi raabsa qorichootaa waliin gahuun barbaachisaa tahuu ibsaniiru.    Ardii Afrikatti hanga ammaatti namoota miiliyoona 4 fi kuma dhibba 7 fi kuma 59 vaayrasichaan qabaman keessaa namoonni kumni dhibbi 1 fi kumni 27 fi 596 lubbuu dhabaniiru.    Maddi:-BBC                  nu duukaa buhaa    Yeroo maraa nu waliin waan taataniif isin galateeffanna.	idil_addunyaa	2021-05-20	https://www.fanabc.com/afaanoromoo/manni-marichaa-afrikaatti-uwwisa-talaallii-covid-19-waliin-gauuf-deeggarsi-idil-addunyaa-barbaachisaa-jedhe/
Raashiyaan yaalii milkahaa Misaaheeloota Haayparsooniik  taasifte	-Preezdaantiin Raashiyaa Vildaamiir Puutiin biyyi isaanii  misaaheeloota Haaypaarsooniik yeroo 12hf furguggisuun yaalii milkahaa taasisuu ibsaniiru. Preezdaant Puutiin biyya isaanii akkasumas Manneen Maree Barnootaa fi Saayinsii waliin waltajjii gaggeessarratti akka ibsaniitti, Misaaheelichi ammayyaahaa fi kaayyoo lafaarraas taha qilleensaarra kaminiyyuu rukutuu ni dandahaa jedhaniiru. Preezdaantiichi yaalichi bayyee milkaha tahuu ibsuun, biyya isaaniif raawwii guddaa akka tahe himan. Misaaheela gabbisuun nageenya biyyattii fi dandeetti raayyaa ittisaa guddisuuf kan kaayyeeffate tahuu CGTN gabaaseera. Naannoo keessan eegaa! Gara adda waraanaatti duulaa! Raayyaa Ittisa Biyyaa deeggaraa!     .	idil_addunyaa	2021-12-31	https://www.fanabc.com/afaanoromoo/raashiyaan-yaalii-milkaaa-misaaeeloota-haayparsooniik-taasifte/
Sudaan laga Abbayyaarratti lafa hektaara kuma dhibba 1 fi kuma 70 jallisiin misoomsuufi	  Sudaan laga Abbayyaarratti boohii Kiiloo Meetira 18 dheeratu hojjechuun lafa hektaara kuma dhibba 1 fi kuma 70 jallisiin misoomsuufi jedhame.    Kaaba Bahaa Sudaan Gammoojjii Nuubiyaa keessatti dhaabbanni Daal Guruup jedhamu iddoo balhaa gammoojjii kana keessatti Jallisiin Misoomsuuf hojjechaa jiraachuu ibsameera.    Dura taahaan Dhaabbata Daal Guruup Osmaan Daawud lafa Gammoojiin beekkamu kana Magarsiisaatti jijjiiruuf hojjechaa jiraachuu ibsaniiru.    Sudaanitti Iddoo Aabbuu Haamaad jedhamu Doolaara Ameerikaa miiliyoona dhibba 2 fi miiliyoona 25niin dhaabbata Dubaay Rooyaal Guruup jedhamu waliin misooma jallisii kan hojjetan tahuu himaniiru.    Lafti misoomu kuna Kiiloo Meetira 10 Laga Abbaayyaarraa fagaata jedhame.    Boohii Kiiloo Meetira 18 dheeratu Laga Abbayyaarratti hojjechuuf yaaddamuu ibsameera.          Karaa Yuutyuubii Keenyan Nu Hordofuuf FBC Afaan Oromoo Https://Www.Youtube.Com/C/Fanabroadcastingcorporate/     Karaa Marsariitii (Weebsaayitii) Keenya Fanabc.Com/Afaanoromoo Nu Hordofaaa.    Twiitara Keenya Https://Twitter.Com/Fanatelevision !	idil_addunyaa	2021-01-27	https://www.fanabc.com/afaanoromoo/sudaan-laga-abbayyaarratti-lafa-hektaara-kuma-dhibba-1-fi-kuma-70-jallisiin-misoomsuufi/
Ityoophiyaan giddugala rabsa meeshaalee ittisa weerara vaayrasii koroonaa Afrikaa tahuun filatamte	  Ityoophiyaan giddugala rabsa meeshaalee yaalaa ittisa weerara vaayrasii koroonaa Afrikaa tahuun filatamuu ishee Dhaabbanni Fayyaa Addunyaa beeksise.       Daandiin Qilleensa Ityoophiyaa meeshaalee kanneeen guyyoota 9 keessaatii biyyoota Afrikaa 50f rabsee kan xumuru tahuu ifoomseera.       Weerarri kun Afrikaatti tatamsahinni isaa dabalaa dhufuun lubbuu lammiilee galaafachuu itti fufeera.       Maddi :-TOI       Odeeffannoo waqtaawaa argachuuf  subiskiraayib godhaa	idil_addunyaa	2020-04-14	https://www.fanabc.com/afaanoromoo/ityoophiyaan-giddugala-rabsa-meeshaalee-ittisa-weerara-vaayrasii-koroonaa-afrikaa-tauun-filatamte/
Kooriyaan Kaabaa yaalii Diroonii bishaan keessaa niwukilara baachuu dandeessuu taasiste	- Pireezidaantiin Kooriyaa Kaabaa Kiim Joong Uun yaalii diroonii bishaan keessaa niwukilara baachuu dandeessuu taasisuu miidiyaan biyyattii gabaaseera. Diroonichi bishaan keessa gadi fageenya meetira 80-90 sahaatii 59 oliif erga imalteen booda qarqara Galaana Bahaatti dhohuu ibsameera. Diroonichi bishaan keessatti erga dhukaafameen booda danbalii raadiyoo aktiiv kaasuu kan dandahu tahuu eerameera. Yaalichi dandeettiin waraana niwukilaraa biyyattii saffisa olaanaan dabalaa jiraachuu isaa Ameerikaafi Kooriyaan Kibbaa akka hubataniif agarsiistuu tahuu Kiim Juung Uun ibsaniiru. Meeshaan waraanaa maqaan “Haaheeyil” jedhamu kennameef kun dooniwwaniifi buufataalee diinaa danbalii raadiyoo aktiiviin haleeluuf yaadamee kan hojjetame tahuu ibsameera. Kooriyaan Kaabaa diroonii bishaan keessaa niwukilara baachuu dandahu kana qarqara galaanaafi buufata kamirratti iyyuu fayyadamuu akka dandeessu ibsiteetti. Ameerikaafi Kooriyaan Kibbaa waggoottan shanan keessatti shaakkala loltummaa guddaa jedhame tibba darbe gaggeessuu isaanii hordofee naannawaa kooriyaatti muddamni uumamuu eerameera. Pireezidaantiin Kooriyaa Kibbaa Yuun Suuk Yool, Kooriyaan Kaabaa qoccolloo ofirrummaan taasistuuf gatii kan kaffaltu tahuu ibsan isaanii dhagahameera. #Oromia #Ethiopia Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	idil_addunyaa	2023-03-24	https://www.fanabc.com/afaanoromoo/kooriyaan-kaabaa-yaalii-diroonii-bishaan-keessaa-niwukilara-baachuu-dandeessuu-taasiste/
Jaappaan magaalaa Tookiyootti labsii yeroo ariifachiisaa labsite	  Jaappaan wayita Olompikii gaggeessuuf jala bultiirra jirtuutti magaalaa Tookiyootti labsii yeroo ariifachiisaa labsiteerti.    Olompiika Tookiyoo bara 2020 sababa weerara vaayrasii koronaatiin bara kanatti darbe adeemsisuuf wayita keessummoota simachuuf qophooftetti weerarichi hammaachuu isaatiin labsiin yeroo ariifachiisaa labsiteerti.    Labsiin magaalaa guddoo biyyattii Tookiyootti labsame hanga dorgomiiwwan Olompiikii xumuramanitti itti fufa jedhameera.    Muummeen Ministiraa Muummee biyyattii Yoshiihiidee Suugaa miidiyaaleetti akka himanitti labsiin kun Adoolessa 12- Hagayya 22 hojiirra oola jedhan.    Manneen dhugaatiifi nyaataa dhugaatii alkoolii akka hin gurgurre dhorka, sahaa lamattis akka cufaman ajeja jedhameera.    yeroo dhiyoo as weerarri vaayrasichaa Tookiyoottii kan hammaate yoo tahu, qaamoleen hedduun dorgommiin kun ammas yeroo biraatti akka darbu yookan ammmoo akka haqamu gaafachaa jiraachuu ibsameera.    Maddi:-BBC fi Al Jazeera                     nu duukaa buhaa    Yeroo maraa nu waliin waan taataniif isin galateeffanna.	idil_addunyaa	2021-07-08	https://www.fanabc.com/afaanoromoo/jaappaan-magaalaa-tookiyootti-labsii-yeroo-ariifachiisaa-labsite/
Ameerikaan kuufama deeggarsa Yuukireeniif taasiftuu ifoomsite	-Ameerikaan diroonii fi taankii dabalatee kuufama deeggarsa loltummaa Yuuroo miiliyoona 400 Yuukireeniif taasiftuu ifoomsite. Waajjirri Ittisaa Ameerikaa taankota bara Gamtaa Sooviyeet turan, misaaheloota farra xiyyaaraa fi dirooniiwwan deeggarsa loltummaa taasifamu keessatti kanneen hammachiifaman tahuu beeksiseera. Yeroo ammaa deeggarsa loltummaa kana Peentaagoon Yuukireeniif deeggarsa tikaa Doolaara biiliyoona 3 taasifamu keessaati jedheera. Ameerikaan meehaalee kanneen dhiyeessitootaa fi gurgurtootarraa bituudhaan kallattiin Yuukireeniif kan dhiyeessitu tahuu eerameera. Haaluma kanaan taankota T72 jedhaman kanneen bara Gamtaa Sooviyeet hojjetamaanii fi irra deebiin fooyyeffaman, Haawuk misaahel farraa xiyyaaraa, konkolaattota waraana hidhatan 250, dooniiwwan waraanaa meeshaa hidhatan, akkasumas dirooniiwwan kuma 1 fi 100 yuukireeniif ni dhiyaatu jedhameera. Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	idil_addunyaa	2022-11-05	https://www.fanabc.com/afaanoromoo/ameerikaan-kuufama-deeggarsa-yuukireeniif-taasiftuu-ifoomsite/
Muummeen Ministiraa Jaappaan Shiinzoo Abbeen aangoo gadi dhiisuu isaanii ifoomsaan	  Muummeen Ministiraa Jaappaan rakkoo fayyaa isaan qunnameen aangoo gadi dhiisuu isaanii ifatti beeksisan.       Maanguddoon umrii waggaa 65 Shiinzoo Abbeen hojii mootummaa isaaniitti gufuu tahuurra aangoo gadi dhiisuu filachuu isaanii ibsaniiru.       Aangoo gadi dhiisuu isaanniif uummata biyyattii dhiifama kan gaafatan Abbeen, murteen isaanii siyyaasa Jaappaan irratti rakkoo uumuu hin qabu jedhaniiru.       Haalli Fayyaa isaanii yeroo gara yerootti hammaachuu dhufuu himaniiru.      Miidiyaaleen biyyattii Shiinzoo Abbeen hanga Muummeen Ministiraa haaraan filatamanitti aangorra kan turan tahuu gabaasaniiru.       Haalli kun Muummeen Ministiraa yeroo akka hin muudamne godha jedhame.       Maddi:-BBC       Odeeffannoo waqtaawaa argachuuf  	idil_addunyaa	2020-08-28	https://www.fanabc.com/afaanoromoo/muummeen-ministiraa-jaappaan-shiinzoo-abbeen-aangoo-gadi-dhiisuu-isaanii-ifoomsaan/
Deeviid Kaameruun Ministira Dhimma Alaa Ingiliiz tahuun mudaman	  Ministirri Muummee duraanii Ingiliiz Deeviid Kaameruun Ministira Ministeera Dhimma Alaa biyyattii tahuun mudamaniiru. Ministirri Muummee Ingiliiz Riishii Suunaak mudama kaabinootaa gaggeessaniiru. Haaluma kanaan Ministira Biyya keessaa kan turan Suuweelii Bireevaarmaan aangorraa kaasaniiru. Ministira Dhimma Alaa kan turan Jeemsi Kileevarliin aangorraa kaasuun bakka isaanii Deeviid Kaameeruun muuduu isaanii BBCn gabaaseera. Deeviid Kaameeruun waggoota 6 booda gara aangotti deebihuu isaanii ibsameera. Kaameeruun bara Faranjootaa 2010  2016tti Ministira Muummee tahuun biyyattii tajaajiluun kan yaadatamuudha.  Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	idil_addunyaa	2023-11-13	https://www.fanabc.com/afaanoromoo/deeviid-kaameruun-ministira-dhimma-alaa-ingiliiz-tauun-mudaman/
Chaayinaatti sababa haala qilleensaa hamaatiin namoonni fiigaa turan 21 duhan	- Chaayinaatti Sababa haala qilleensaa hamaatiin atileetiksoonni fiigaa turan 21 duhaniiru. Kaaba lixa Chaayinaatti dorgommii fiigichaa gaara irratti gaggeeffameen haala qilleensaa rakkisaa uumamee tureen yoo xiqqaate namoonni 21 duhuun isaanii dhagahameera. Balichi kaleessa Bulchiinsa Chaayinaa Gaansuu jedhamuu fi bakka hawwata turistii ‘Yeloo Riivar Istoon Foresth jedhamutti ture kan qaqqabe. Bubbee hamaa fi rooba cimaa bakka sanatti muudateen namoonni dorgommii fiigicha dheerina km100 irratti hirmaachaa turan hedduun miidhamaniiru jedhame. Fiigichicharratti namoota hirmaatan keessaa 172 kan tahan achi buuteen isaanii dhabamuu hordofees dorgommichi adaan citeera. Maddi:-BBC      .	idil_addunyaa	2021-05-23	https://www.fanabc.com/afaanoromoo/chaayinaatti-sababa-haala-qilleensaa-hamaatiin-namoonni-fiigaa-turan-21-duan/
Zaambiyaatti filannoon Preezdaantummaa gaggeeffamaa jira	  Zaambiyaatti guyyaa harhaa filannoon Preezdaantummaa gaggeeffamaa jiraachuu ibsameera.       Komishiniin Boordii Filannoo Zaambiyaa filannoo haqa qabeessaa fi amanamaa tahe gaggeessuuf kan hojjetu tahuu beeksiiseera.       Adeemsa filannichaa Taajjabdoonni idil addunyaa kan hordofan tahuu ibsameera.       Preezdaantii biyyattii Eedgaar Luunguun kaadhimamaa Paartii mormaa kan tahan Hakaayindee Hiichiimaarraa morkii cimaan kan isaan eeggatu tahuu ni eeggama jedhame.       Buhaan filannoo sahaatii 72 keessatti kan ifoomu tahuu ibsameera.       Maddi:-BBC                                    nu duukaa buhaa       Yeroo maraa nu waliin waan taataniif isin galateeffanna.	idil_addunyaa	2021-08-12	https://www.fanabc.com/afaanoromoo/zaambiyaatti-filannoon-preezdaantummaa-gaggeeffamaa-jira/
Aangoon Traamp Iiraan irratti waraana labsuuf qaban daangahe	  Manni Maree Bakka Buhoota Ummataa Ameerikaa preezdaant Traamp Iiraan irratti waraana labsuuf qaban akka daangahu mirkaneesse. Murteen darbe kun Demokraatota biratti sagalee caalmaan fudhatama argatus, Rippaablikaanota biratti ammoo fudhatama dhabeera. Akka seera Ameerikaatti haala addaatin haleellaan Ameerikaa irra yoo gahe waraana Iiraan waliin raawwatamurratti murtee dabarsuuf aangoo kan qabu koongireesiidha.  Ammatti Ameerikaas tahe Iiraan karoora waraana waliinii qabaachuu ifatti ibsuu baatanis tarkaanfiiwwan tibbana fudhataman waraanaa gadi miti. Tarkaanfiin Ameerikaan torbee darbe jeneraala Iiraan irratti fudhatte ”Ameerikaan humna fayyadamtee haleellaa raawwachuu ishee kan mulhiseedha. Waraanni Iiraan waliinii murtee koongireesiin malee akka hin raawwatamnee fi atakaaroon Iiraan waliinii akka dhaabbatu jedhamee ture. Labsiin kun haleellaan addaa yoo Ameerikaa irra gahe bifa addaan tarkaanfitti seenuun akka dandahamuu fi haalli akkasii yoo mudate koongirasii eeyyamsiisuun dirqama akka hin taane kaaha. Labsiin kun akkaataa ‘Walii galtee aangoo waraana labsuu idil-addunyaa kan bara 1973tiinh kan qophaahedha. Miseesonni Demokraatootaa fi Riippaablikaanotaa murtee darbe irratti ammallee yaada isaanii dhiyeessaa jiru. Preezdaant Traamp fuula Twiitarii isaanii irratti yaada barreessaniin Rippaablikaanoonni murtee kan akka morman abdiin qaba jedhaniiru. Jeneraal Sooleemaaniin haleellaa cimaa fudhachuuf karoora qabaachuu fi Imbaasii Ameerikaa Baagdaaditti argamu irratti xiyyeeffatanii waan turaniif dursinee dhaabsiisuun keenya tarkaanfii sirriidha jedhan. Seera baaftonni Rippaablikaanotaa hedduun Traamp cinaa akka dhaabbatan himameera. Maddi:-BBC	idil_addunyaa	2020-01-10	https://www.fanabc.com/afaanoromoo/aangoon-traamp-iiraan-irratti-waraana-labsuuf-qaban-daangae-2/
TikTok uggura Traamp irratti tarkaanfi seeraa fudhachuufi	  TikTok uggura preezdaantii Ameerikaa Doonaald Traamp irratti tarkaanfi seeraa akka fudhatu beeksise. TikTok kan Dhaabbata Chaayinaa ‘ByteDanceh jedhamuu viidiyoon gababa ittiin qoodamuudha. Preezdaantiin Ameerikaa Doonaald Traamp dhaabbatichi Ameerikaatti akka hin hojjenneef uggurani turan. Uggurri Traamp bittaan dhaabbata Chaayinaa ‘ByteDanceh waliin taasifamuu baatii Fulbaanaa walakeessarraa jalqabee ni dhoorka. Aangahoonni Waashingitanitti argamanis dhaabbatichi karaa fayyadamtoota Ameerikaatin odeeffannoowwan mootumma Chaayinaaf dabarsuu dandahu sodaa jedhu qabu. Kanafiis dubbi himaan dhaabbaticha olaantummaan seeraa kabachiisuuf ajaja preezdaanticha dhaabuuf gara mana murtiitti dhiyyeessina jedhaniiru. Tarkaanfiin TikTokiis torbee kana keessa ni eegalaan eegama. TikTokiin Ameerikaa keessaatti fayyadamtoota miiliyoona 80 qaba. Maddi:-BBC Odeeffannoo waqtaawaa argachuuf  	idil_addunyaa	2020-08-23	https://www.fanabc.com/afaanoromoo/tiktok-uggura-traamp-irratti-tarkaanfi-seeraa-fudhachuufi/
Sudaanitti guyyaa harhaa namoonni 137 dabalataan vaayrasii koroonaan qabamuu ibsame	  Sudaanitti guyyaa harhaa namoonni 137 dabalataan vaayrasii koroonaan qabamuu Ministeerri Fayyaa biyyattii beeksiseera.       Biyyattiiti lakkoofsi namoota vaayrasichaan qabamanii kuma 2 fi 728 yoo qaqqabu, lubbuun namoota 111 ammoo darbeera.       Keeniyaattis guyyaa harhaa namoonni 66 dabalataan vaayrasii koroonaan qabamuu isaanii Ministeerri Fayyaa biyyattii ifoomseera.       Biyyattiitti lakkoofsi namootaa vaayrasichaan qabamanii kuma 1 fi 29 qaqqabeera.       Namoonni 50 ammoo dhibee kanaan duhaniiru.       Oduu walfakkaatuun Soomaaaliyaatti sahaa 24 darban keessa namoonni 71 dhibee Covid -19 qabamuu isaanii Ministeerri Fayyaa Soomaaliyaa beeksiseera.       Soomaaliyaatti namoota dhibichi irratti argame kuma 1 fi 573 keessaa namoonni 61 duhaniiru.       Sudaanii fi Keeniyaatti Bitootteessa 4, 2012 jalqabaaf vaayrasiin kun muulhachuun isaa kan yaadatamuudha.       Afrikaatti hanga ammaatti namoota kuma 94 fi 771 dhibichaan qabaman keessaa lubbuun namoota kuma 2 fi 958 darbuu himameera.       Maddi :-CGTN       Odeeffannoo waqtaawaa argachuuf  	idil_addunyaa	2020-05-20	https://www.fanabc.com/afaanoromoo/sudaanitti-guyyaa-haraa-namoonni-137-dabalataan-vaayrasii-koroonaan-qabamuu-ibsame/
Dirooniiwwan Yuukireen Raashiyaarratti haleellaa balhaa raawwachuun ibsame	- Guyyaa harha dirooniiwwan yuukireen naannoolee Raashiyaa jahatti haleellaa balhaa gaggeessuun gabaafame. Buufata xiyyaaraa Magaalaa Piiskoov naannawaa Baha Raashiyaatti argamutti haleellaa raawwatameen xiyyaarota loltootaa deddeebisan irra miidhaan qaqqabuu Aljaziiraan gabaaseera. Ministeerri Ittisaa Raashiyaa, haleellaan diroonii Yuukireen raawwatte erga bara darbeetii isa olaanaa tahuu ibsaniiru. Dabalataanis naannawaa Magaalaa Handhuura Raashiyaa Mooskoo dabalatee, Biraayaansik, Raayaazaanii fi Kaaluugaatti dirooniiwwan rukutanii kuffisuu himaniiru. Raashiyaatti baatii tokko keessatti haleellaan misaahelaa fi diroonii olaanaadha jedhame Yuukireen Magaalaa Kiyeevitti raawwachuun eerameera. Kantiibaan Magaalaa Kiyeev Viitaalii Liliichook gama teelegiraamaan akka barreessanitti haleellichaan lubbuun namoota lamaa yoo darbu namni tokko madaaheera.  Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	idil_addunyaa	2023-08-30	https://www.fanabc.com/afaanoromoo/dirooniiwwan-yuukireen-raashiyaarratti-haleellaa-balaa-raawwachuun-ibsame/
Pireezidaanti Vilaadmiir Putiin Antooniyoo Guutareez waliin marihatan	  Pireezidaantiin Raashiyaa Vilaadmiir Putiin Barreessaa Olaanaa Dhaabbata Mootummoota Gamtoomanii Antooniyoo Guutareez waliin marihataniiru. Qaamoleen lameen dhimma waqtaawaa Yuukreenii fi Raashiyaa, dhimmoota idil addunyaa garaagaraarratti marihataniiru. Haala dhiyeessii midhaan nyaataa, waldhabdee biyyoota lamaanii haala furuun dandahamuu fi dhimmoota gurguddoo addunyaa ilaalchisee marihachuu isaanii RT gabaaseera. Nageenya midhaan nyaataa addunyaa mirkaneessuuf hojiilee hojjataman caalmaatti cimsuuf tumsaan hojjechuuf walii galaniiru. Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	idil_addunyaa	2022-09-15	https://www.fanabc.com/afaanoromoo/pireezidaanti-vilaadmiir-putiin-antooniyoo-guutareez-waliin-mariatan/
Yuunayitid Isteet Doolaara tiriliyoona 3 liqeeeffachufi	  Yuunayitid Isteet Doolaara tiriliyoona 3 liqeeeffachufi. Ameerikaan ittisa weerara vaayrasii koronaatiif Doolaara tiriliyoona sadii liqeeffachuuf akka jirtu beeksifte. Maallaqni liqeeffachuuf jettu kun sirna fayyaa biyyattiin jabeessuu fi dinagdee sababa weerara kanaatiin miidhame tumsuuf jedhameera. Maallaqni guddaa amma liqeeffatamu kun yeroo rakkoo dinagdee bara Franjoota 2018tti liqii fudhatame harka shaniin caala. Ameerikaan maallaqa kan liqeeffattu boondii mootummaa gurguruunidha. Seenaa keessatti inveestaroota addunyaan akka inveestimantii gaariitti waan ilaalamtuuf dhala liqii xiqqoo baasti ture. Akka gabaasa BBCtti liqiin biyyaalessaa Yuunayitid Isteet ammatti doolaara tiriliyoona 25 irra gaheera. Garuu vaayrasii koroonaa durayyu, gatiin liqii biyyattii irra jiru kan dabalaa deeme sadarkaa fulduratti rakkoo guddinaa fidudha jedhu oggeesotni, sababiin isaa biyyattiin galii argattu irraa baasiin bahu waan caalufi.   	idil_addunyaa	2020-05-05	https://www.fanabc.com/afaanoromoo/yuunayitid-isteet-doolaara-tiriliyoona-3-liqeeeffachufi/
Ameerikaan naannawaa Galaana Kibba Chaayinaatti buufata waraanaa ijaaruuf karoorsuun ishee Chaayinaa dheekkamsiise	- Ameerikaan dhiyeenya naannawaa Galaana Kibba Chaayinaatti buufata waraanaa ijaaruuf karoorsuun ishee Chaayinaa dheekkamsiisuu gabaafame. Ameerikaan dhiyeenya Filiippiinsitti buufataalee waraanaa haaraa 4 ijaaruuf tahuu Pireezidaantiin Filiippiinsi Ferdinaand Maarkas beeksisaniiru. Buufataalee waraanaan kanneen keessaa tokko odola chaayinaa dabalatee biyyoonni hedduun gaaffii naaf mala jechuun dhiyaassan irratti kan ijaaramu tahuu mirkaneessaniiru. Ijaarsi buufata waraanaa kun qaama tumsa Raayyaa Ittisaa Ameerikaafi Filiippiinsi waliif mallatteessaniii tahuu kaasaniiru. Karoorri Ameerikaan buufata waraanaa naannawaa dhiyeenya Galaana Kibba Chaayinaatti ijaaruuf qabatte kun Chaayinaa dheekkamsiisuu himameera. Keessumaa buufanni waraanaa Ameerikaan odola Looz jedhamurratti ijaaruuf karoorfatte walitti dhiyeenya hin barbaachifne Tayiwaanii waliin qabdu cimsuuf kan karoorfattedha jechuun Chaayinaan qeeqxeetti. Ministirri Ministeera Dhimma Alaa Chaayinaa Waang Weenbiin, tumsi loltummaa biyyootaa nageenyaafi tasgabbii naannawichaa mirkaneessuuf malee faayidaa biyyoota biro miidhuuf taasifamuu akka hin qabaanne ibsuusaanii RTn gabaaseera. Miirri ofittummaa Ameerikaa naannawicha muddama cimaa keessa galchuu akka malu eeraniiru. Biyyoonni naannawichaas birmadummaa isaanii dammaqinaan eeguu akka qabaniifi Ameerikaaf meeshaa tahuu akka hin qabne yaadachiisaniiru.  Odeeffannoowwan waqtaawaa dabalataan argachuuf;     nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	idil_addunyaa	2023-03-23	https://www.fanabc.com/afaanoromoo/ameerikaan-naannawaa-galaana-kibba-chaayinaatti-buufata-waraanaa-ijaaruuf-karoorsuun-ishee-chaayinaa-dheekkamsiise/
