headline	content	category	date	link
Naannichatti abbootii qabeenyaa Birrii miiliyoona 780 ol galmeessisaniif eeyyamni invastimantii kenname	- Naannoo Harariitti abbootii qabeenyaa baatiiwwan 6 darbanitti kaappitaala Birrii miiliyoona dhibba 7 fi miiliyoona 80 ol galmeessisaniif eeyyamni invastimantii kennamuu ibsame. Naannichatti baatiiwwan 6 darbanitti abbootii qabeenyaa 41hf eeyyama invastimantii kennuuf karoorfamee turuu fi abbootii qabeenyaa 48 kaappitaala Birrii miiliyiina dhibba 7 fi miiliyoona 80 ol galmeessisaniif kennamuu hogganaan Biiroo Invastimantii Albuudaa fi Inarjii naannichaa obbo Mahaammad Yaahiyyaa ibsaniiru. Abbootiin qabeenyaa kunneen dameewwan Manuufaakchariingii, Hoteela, Qonnaa fi kanneen biroorratti bobbahuuf  akkaatuma Proopoozaal isaaniin eeyyamni kennamuufii eeraniiru. Eeyyamni kenname kan bara darbeen yeroo walbira qabamu caalmaa qabaachuu fi bara darbe abbootii qabeenyaa 45 kaappitaala Birrii miiliyoona dhibba 3 fi miiliyoona 36 galmeessisaniif kennamuu yaadachiisaniiru. Abbootiin qabeenyaa kunneen wayita gara hojiitti galan lammiilee kuma 3 oliif carraa hojii kan uuman tahuu ibsaniiru. Tashoomaa Hayiluutu gabaase.       	biiznasii	2022-01-31	https://www.fanabc.com/afaanoromoo/naannichatti-abbootii-qabeenyaa-birrii-miiliyoona-780-ol-galmeessisaniif-eeyyamni-invastimantii-kenname/
Komishiniin Gumruukaa baatiiwwan 9 darbanitti galii Birrii biiliyoona 103 walitti qabuu ibsame	  Komishiniin Gumruukaa baatiiwwan 9 darbanitti galii Birrii biiliyoona 103 walitti qabuu ibsameera. Galichi kan bara darbeen wal bira qabamee yoo ilaalamu % 23 caalmaa kan qabu tahuu ibsameera. Komishinichi raawwii karoora hojii baatiiwwan darbanii gamaaggameera. Kenniinsa tajaajilaa fooyyessuu, hojiimaata teeknooloojiin deeggaruu fi ammayyeessuu akkasumas hojiilee tohannoo ammayyeessuunii fi tajaajila sihataa kennuuf baatiiwwan 9 darbanitti xiyyeeffannoon hojjetamaa turuu Komishinichatti Ittaanaan Komishinaraa damee Seeraa obbo Muluugeetaa Bayyanaa ibsaniiru. Meeshaalee kontroobaandii alaa galanii fi al-ergiirraa Birrii biiliyoonni 3.5tti dhiyaatu tohatamuus kaasuu isaanii ragaan Ministeera Galiiwwaniirraa argame ni mulhisa.       	biiznasii	2022-04-16	https://www.fanabc.com/afaanoromoo/komishiniin-gumruukaa-baatiiwwan-9-darbanitti-galii-birrii-biiliyoona-103-walitti-qabuu-ibsame/
Baatii Gurraandhalaa galii Birriin biiliyoonni 19.4 walitti qabame	  Ministeerri Galiiwwanii baatii Gurraandhalaa galii Birrii biiliyoona 19.4 walitti qabuu beeksise.       Ministeerichi baatii Gurraandhalaa Birrii biilyoona 20.4 walitti qabuuf karoorfatee biiliyoona 19.4 walitti qabuu isaa ibseera.       Karoora isaarraa %95 milkeessuu himeera.       Baatii darbe kana keessa diinagdee biyya keessarra Birrii biiliyoona 18.8 walitti qabuuf karoorfamee karoorichi guutumatti milkaahera jedhame.       Baatii kana diinagdee biyya keessarraa Birriin biiliyoonni 1.6 dabalataan walitti qabamuu ragaan ministeericharra argame ni muulhisa.       Dhuma waggaa kanaatti Birrii biiliyoona dhibba 2 fi biiliyoona 70 walitti qabuuf karoorfamee hojjetamaa jiraachuu ibsameera.	biiznasii	2020-03-11	https://www.fanabc.com/afaanoromoo/baatii-gurraandhalaa-galii-birriin-biiliyoonni-19-4-walitti-qabame/
Baankiin Daashan proojaktii maaddii biyyaaf deeggarsa Birrii miiliyoona 30 taasise	  Baankiin Daashan proojaktii maaddii biyyaaf deeggarsa Birrii miiliyoona 30 taasiseera. Baankichi waamicha muummeen ministiraa Dooktar Abiy Ahimad proojaktii maaddii biyyaaf taasisan fudhachuun deeggarsicha kan taasise.  Proojaktii kanaaf Birrii biiliyoona 3 ykn doolaara Ameerikaa kuma dhibba 1 walitti qabuf karoorfameera. Deeggarsa proojaktichaaf abbootii qabeenyaa dhuunfa, diyaaspooraa, akkasumaas hawaasni dippiloomaatiki shooraa isaanii akka bahaan ni eegama.	biiznasii	2020-10-01	https://www.fanabc.com/afaanoromoo/baankiin-daashan-proojaktii-maaddii-biyyaaf-deeggarsa-birrii-miiliyoona-30-taasise/
Abbootiin qabeenyaa Hindii Ityoophiyaatti hojiilee invastimantiirratti hirmaachuuf fedhii qabaachuu ibsan	- Abbootiin qabeenyaa Hindii Ityoophiyaatti hojiilee invastimantii garaagaraarratti hirmaachuuf fedhii qabaachuu ibsan. Hinditti Embaasiin Ityoophiyaafi Korporeeshiniin Misooma Paarkiiwwanii Hindi magaalaa Cheeyinaatti Fooramii Invastimantii gaggeessuu ibsameera. Fooramicharratti abbootiin qabeenyaafi oomishtoonni  dameewwan faarmaasiyuutikaalaa, uffataafi biroorratti bobbahan 60 ol hirmaachuu eerameera. Fooramicharratti filannoowwan invastimantiifi haalota mijatoo paarkiiwwan indaastirii Ityoophiyaarratti ibsi balhaan taasifamuu ibsameera. Abbootiin qabeenyaa Hindiis dameewwan invastimantii faarmaasiyuutikaalaafi uffataan Ityoophiyaatti bobbahuuf fedhii qabaachuu ibsaniiru. Fooramichaan cinaattis abbootii qabeenyaa yeroo gabaabaa keessatti Ityoophiyaatti hojii invastimantiirratti bobbahuuf fedhii agarsiisan waliin mariin taasifamuu ragaan Korporeeshinii Misooma Paarkiiwwaniirraa argame ni mulhisa.    	biiznasii	2023-01-20	https://www.fanabc.com/afaanoromoo/abbootiin-qabeenyaa-hindii-ityoophiyaatti-hojiilee-invastimantiirratti-hirmaachuuf-fedhii-qabaachuu-ibsan/
Kurmaana jalqabaa bara 2014n daldala alaarraa galiin Doolaarri biiliyoonni 1 ol argamuu ibsame	  Kurmaana jalqabaa bara baajataa 2014n daldala alaarraa galiin Doolaarri biiliyoonni 1 fi miiliyoonni dhibbi 2 ol argamuu Ministeerri Daldalaa fi Walitti Hidhamiinsa Naannawaa beeksise. Baatiiwwan 4 darbanitti daldala alaarraa galii Doolaara biiliyoona 1 fi miiliyoona dhibba 3 fi miiliyoona1 argamsiisuuf karoorfatamee Doolaarri biiliyoonni 1 fi miiliyoonni dhibbi 2 fi miiliyoonni 8 argamuu ibsameera. Haaluma kanaan karooricha %98 milkeessuu dandahamuu Ministirri Ministeera Daldalaa fi Walitti Hidhamiinsa Naannawaa obbo Gabramasqal Caalaa ibsuu ragaan Ministeericharraa argame ni mulhisa.      	biiznasii	2021-12-02	https://www.fanabc.com/afaanoromoo/kurmaana-jalqabaa-bara-2014n-daldala-alaarraa-galiin-doolaarri-biiliyoonni-1-ol-argamuu-ibsame/
Baatii Bitooteessaa meeshaaleen Kontiroobaandii Birrii miiliyoona dhibba 3 fi miiliyoona 20 olitti tilmaamamu tohatame	  Baatii Bitooteessaa meeshaaleen Kontiroobaandii al ergii fi alaa galu Birrii miiliyoona dhibba 3 fi miiliyoona 20 fi kuma dhibba 4 olitti tilmaamamu tohatamuu Ministeerri Galiiwwan beeksiise.    Meeshaaleen Birrii miiliyoonni dhibbi 2 fi miiliyoonni 35 fi kumni dhibbi 5 fi kumni 43 fi 640 tilmaamamu wayita alaa galuuf jedhu yoo tohatamu, Meeshaaleen Birrii miiliyoona 84 fi kuma dhibba 8 fi kuma 84 fi 86tti tilmaamamu ammoo wayita alatti ergamuuf jedhu tohatamuu ibsameera.    Meeshaaleen tohatame kunneen kan bara darbee yeroo walfakkaatuun yoo madaallame % 72 caalmaa qaba jedhame.    Meeshaalee kunneen dameewwaan Gumruukaa Daandii Qiilleensaa Finfinnee, Hawaasaa, Jigjigaa, Dirree Dawaa, Mooyaalee, Bahaar Daar, Gaalaafii, Jimmaa, Adaamaa, Awaash, Kombolchaa fi Asoosaatti kan tohataman tahuu ragaan Ministeera Galiiwwanirraa argame ni agarsiisa.	biiznasii	2021-04-13	https://www.fanabc.com/afaanoromoo/baatii-bitooteessaa-meeshaaleen-kontiroobaandii-birrii-miiliyoona-dhibba-3-fi-miiliyoona-20-olitti-tilmaamamu-toatame/
Baatii Sadaasaatti daldala alaarraa Doolaarri Ameerika miiliyoonni dhibba 1 fi miiliyoonni 90.73 argame	  Baajata bara kanaan baatii Sadaasaatti daldala alaarraa Doolaarri Ameerikaa miiliyoonni dhibba 1 fi miiliyoonni 90.73 galiin argamu Ministeerri Daldala fi Induustirii beeksisera. Daldala, damee oomisha fi albuuda irraa Doolaarri miiliyoona dhibba 2 miiliyoona 89.15 walittii qabuuf karoorfamee Doolaarri miiliyoonni dhibbi 1 fi miiliyoonni 90.73 argameera. Galii bara kanaas %65.96 galmaan gahuun dandahameera. Raawwii hanga amma kan bara darbee yeroo wal fakkaatu wal bira qabamee yoo ilaallame gadi buhaa tahuu himameera Haphee uummamaa fi ixaanaa, akkasumas abaaboo fi elektiroonksii karooraa ol argamuu ragaan ministeera daldala fi induustirii irraa arganne ni muldhisa.	biiznasii	2020-01-02	https://www.fanabc.com/afaanoromoo/baatii-sadaasatti-daldala-alaarraa-doolaarri-ameerika-miiliyoonni-dhibba-1-fi-miiliyoonni-90-73-argame/
Ameerikaan carraa hojii uumuu fi qabeenya diinagdeef tumsa ni taasisti  Maayik Poompiyoo	  Afrikaatti carraa hojii uumuu fi qabeenya diinagdeef, Ameerikaan tumsa ni taasisti jedhame. Waltajjiin marii mata duree “Hoji uumtota Afrikaa walaba baasuu” jedhu galma walgahii Koomiishinii Diinagdee Afrikaatti gaggeeffameera..  Waltajjicharratti ministirri Dhimma Alaa Ameerikaa Maayik Poompiyoon, Ameerikaan carraa hojii uumuu fi qabeenya diinagdee Afrikaarratti kallattii hordofturratti haasaa taasisaniiru. Ameerikaan carraa hojii uumuu fi fayyadamtummaa diinagdee mirkaneessuuf hojii hojjetamuuf tumsa ni taasisti jedhaniiru. Ameerikaan carraa gabaa taarifa, kootarraa bilisa(AGOWA) tahe eeyyamteen, biyyoonni hedduun fayyadamoo tahuu ibsaniiru. Kanaanis waggoottan dhiyootti Ityoophiyaan oomishti garas ergite dabaluu ibsan. Bara Faranjootaa 2018 daldalli biyyoota lamaanii Doolaara Ameerikaa biiliyoona 1.8 kan raawwatame yammuu tahu, Ityoophiyaan shaqaxa Doolaara biiliyoona 1.3 gara Ameerikaa ergiteetti. Ameerikaan ammoo shaqaxa Doolaara Ameerikaa miiliyoona dhibba 4 fi miiliyoona 45 gara Ityoophiyaa ergiteetti. Fayyadamtummaa diinagdee guddisuu, daldala jajjabeessuu, abbootii qabeenyatiif haala mijataa uumuu, invastimantii jajjabeessuuf Doolaarri miiliyoonni dhibbi 1 fi miiliyoonni 17 ol ramadameera. Mootummaan Ameerikaa filannoo Ityoophiyaa deeggaruudhaf Doolaara miiliyoona 37 ol deeggarsaan laatera.	biiznasii	2020-02-19	https://www.fanabc.com/afaanoromoo/afrikaatti-carraa-hojii-uumuu-fi-qabeenya-diinagdeerratti-mariatamaa-jira/
Oromiyaatti baatiwwan jahaan darban galii Birrii biiliyoonni 25 walitti qabame	  Biiroon Galiiwwanii Oromiyaa baatiwaan jahaan darbn galii Birrii biliyoona 25 walitti qabuu beeksiise.    Gamaaggama seektarichaa kan jiha jahaa gaggeeffameen bara baajataa 2014tti Birrii biliyoona 50.3 gali idileefi mana qopheessaatii fi maddeen galii biroorraa walitti qabuuf karoorfamee baatiwwan jahaa darbanitti Birrii biliyoona 25 walitti qabamuu hoggantuun biiricha Aadde Maskaram Dababaa ibsaniiru.    Galiin argame kan bara darbee yeroo walfakkatuu yoo madaalamu Birrii biliyoona 9hn, caalmaa qabaachuu kaasaniiru.                        	biiznasii	2022-01-12	https://www.fanabc.com/afaanoromoo/oromiyaatti-baatiwwan-jahaan-darban-galii-birrii-biiliyoonni-25-walitti-qabame/
