headline	content	category	date	link
Finfinneetti dhaabbilee fayyaa 699 irratti tarkaanfiin sirreeffamaa fudhatame	  Abbaan Taayitaa Tohannoo, Bulchiinsaa Nyaataa, Eegumsa Fayyaa fi Qorichaa Magaalaa Finfinnee, sadarakaa addaa baasuu gaggeesseen dhaabbilee fayyaa 699hrratti tarkaanfii sirreeffamaa fudhachuu beeksise. Ittaanaan Daayrektaraa Abbaa Taayitichaa Obbo Admaasuu Adinawu, Finfinneetti hojmaata badaa damee tohannoo fayyaan jiru addaa baasuun tarkaanfii sirreefamaa fudhachuun, galteewwan tajaajila fayyaa nageenyummaa fi qulqullinni isaanii eegame hawaasaaf dhiyeessuuf hojjetamaa jira jedhaniiru. Kunis giddugalaa hanga aanaatti dhaabbilee fayyaa dhuunfaa fi mootummaa mirkaneessi gahumsaa kennamee fi akkaataa ulaagaa biyyaalessaan tohannoo fi hordoffii sadarkaa isaaniin taasisuuf kan kaayyeffate tahuu hubachiisaniiru. Waliigalaan dhaabbilee kuma 2 fi 537 irratti sadarkaa adda baasuun kan gaggeeffame yoo tahu, sadarkaa magariisaan kanneen tarreeffaman dhaabbilee kuma 1 fi 586 tahuu hubachiisaniiru. Rakkoo hojmaataa kan qabanii fi kan akeekkachiifaman 84, akeekkachiisa baatii sadii 473, hanqina tajaajilaa muraasa kan qaban 34, yeroo murtaaheef guutummaatti kan saamsaman 108, waliigalaan dhaabbilee 699 irratti tarkaanfiin sirreeffamaa fudhatamuu ragaan Abbaa Taayitichaarraa argame ni mulhisa. Odeeffannoowwan waqtaawaa dabalataa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Feesbook:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	fayyaa	2022-09-19	https://www.fanabc.com/afaanoromoo/finfinneetti-dhaabbilee-fayyaa-699-irratti-tarkaanfiin-sirreeffamaa-fudhatame/
Dhukkuba Feestullaa Sababa Dahuumsan Uumamu	  Dhibeen Feestullaan dhukkuba rakkoo fincaanii fi bobbaa qabachuu dadhabuu dahuumsan wal-qabatee muudatuudha. Kunis qaamni walhormaataa fi ujummoo fincaanii yookin ujummoo bobbaa gidduutti qaawwaa uumamuun walitti yoo baheedha. Haalli kun kan muudatu, yeroo ciniinsun dheeratuu fi danqameedha. *Mallattoolee feestullaa mulhatan: Fincaanii fi bobbaa qabachuu dadhabuu, Fooliin gaarii hin taane uumamuu Walqunnamtii saalaa raawwachuu dadhabuu Madaan yookin infeekshiniin uumamuu Miidhama Narvii (lamshahuummaa) Karaalee ittisa Feestuullaa  Dhaabbata fayyaatti deeggarsa ogeessaan dahuu  Karoora maatiitti fayyadamuu  Dahuumsa umurii malee hambisuu  Kittaannaa dubaraa hambisuu  Rakkoon kun yoo muudate dafanii dhaabbata fayyaa deemun yaalamuu tahuu ragaan Biiroo Fayyaa Oromiyaarraa argame ni mulhisa. #Oromiyaa #Ityoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Feesbook:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	fayyaa	2023-09-22	https://www.fanabc.com/afaanoromoo/dhukkuba-feestullaa-sababa-dauumsan-uumamu/
Dooktar Liyaan Ityoophiyaatti bakka buutuu giddugala Ittisaa fi tohannoo dhibee Ameerikaa waliin marihatan	  Ministirri Ministeera Fayyaa Dooktar Liyaa Taaddasaan Ityoophiyaatti bakka buutuu Giddugala Ittisaa fi tohannoo Dhibee Ameerikaa Dooktar Kaarooliin Raayyaan waliin marihataniiru.    Dhimma Dhibee HIV Eedsii, Talaallii, tajaajila fayyaa hawaasaa fi deebii yeroo hataattamaa haala laachuun dandahuratti marihataniiru.    Dandeetti laabraatoorii haala guddisuun dandahamuu fi walitti hidhamiinsa dameewwan biroorratti marihachuu isaanii Dooktar Liyaan Fuula Tiwiitarii isaaniin ibsaniiru.    Fuula Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf;    Teelegraama https://t.me/afanoromofana    Yuutyuubii https://www.youtube.com/c/fanabroadcastingcorporate/    Marsariitii fanabc.com/afaanoromoo    Twiitara https://twitter.com/fanatelevision nu duukaa buhaa    Yeroo maraa nu waliin waan taataniif isin galateeffanna.	fayyaa	2021-07-16	https://www.fanabc.com/afaanoromoo/dooktar-liyaan-ityoophiyaatti-bakka-buutuu-giddugala-ittisaa-fi-toannoo-dhibee-ameerikaa-waliin-mariatan/
Awustiraaliyaan talaallii Covid-19 lammiilee isheef tola akka raabsitu beeksifte	   Awustiraaliyaan talaalliin Covid-19 lama kan yaaliirra jiran yoo milkaaahan, talaalliiwan miiliyoona 85 ofiif qopheeffachuu beeksifte. Muummee Ministiraa biyyattii Iskoot Moorisan biyyi isaanii waliigalatee bittaa talaallii Covid-19 raawwataniin talaallichi bara Faranjoota 2021 keessa lammiilee biyya isaaniif tolaan akka raabsamu beeksisan. Ministirri muummee kun gatiin talaalliiwwan bituuf waliigalanii kun Doolaaraa Ameerikaa biiliyoona 1.24 akka tahullee dubbatan. Lammiileen Awustiraaliyaa miiliyoona 25 tahan Amajjii dhufurraa talaallii kana argatu kan jedhan Moorisan, yeroo jedhametti tahuu dhabus akka dandahu dubbatan. Dabaree talaallii Covid-19 argachuu qabamaa jiru keessatti biyyi isaanii adda duree tahuu fi ogeeyyiin fayyaa isaanii talaallichi haa kennamu murtee jedhu yeroo dabarsanitti kennamuu akka eegalullee dubbatan. Talaalliiwwan lama biyyittiin bituuf waliigalte kun tokko achuma biyyattii keessatti Yuunivarsiitii Queensland and CS keessatti kan yaalamaa jiru yogguu tahu, kan biraan ammoo Yuunayitid Kingidaam Yuunivarsiitii Oxford keessatti isa yaalirra jirudha. Dhaabbatni Koorporeeshinii Biroodkaastiingii Awustiraaliyaa akka gabaasetti talaalliin dooziin miiliyoona 33.8 Oxford irraa, kan hafe miiliyoona 51 kan tahu ammoo Yunivarsiitii Queensland irraa bitaman. Biyyattiin talaallii kanaan lammiilee ishee harka 95% biraan gahuuf karoorfatte. Ministirri Muummee Awustiraaliyaa talaalli kana biyoota ollaa isaani kan Paasifikii fi Kibba Baha Eshiyaanis gahuuf akka hojjetanillee ibsan. Biyyootni addunyaa talaalii dhibee Covid-19 dursanii argachuuf dorgomuutti kan jiran yoo tahu, biyyootni hiyyeeyyiin maallaqa hin qabne kana keessa miidhamu yaaddoon jedhu jira. Adoolessa keessa biyyootni addunyaa 165 tahan deeggarsa gochuun talaallichi biyyoota hiyyeyyiis akka qaqqabu waliigaluu Dhaabbatni Fayyaa Addunya (WHO) beeksiseera. Maddi:- BBC Odeeffannoo waqtaawaa argachuuf Teelegraama keenya https://t.me/afanoromofana subiskiraayib godhaa.	fayyaa	2020-09-07	https://www.fanabc.com/afaanoromoo/awustiraaliyaan-talaallii-covid-19-lammiilee-isheef-tola-akka-raabsitu-beeksifte/
Ityoophiyaatti lakkoofsi namoota weerara vaayrasii koroonaan qabamanii dabalaa dhufuu ibsame	  Torbeewwan sadan darban keessa Ityoophiyaatti lakkoofsi namoota weerara vaayrasii koroonaan qabamanii dachaan dabalaa dhufuu Ministeerri Fayyaa beeksiise.       Lakkoofsi namoota torbeetti lubbuun darbanii giddugaleessaan 13 irraa gara 36tti ol guddachuu Ministirri Ministeera Fayyaa Dooktar Liyaa Taaddasaan ibsaniiru.       Dambaliin weerara vaayrasichaa marsaa 3ffaan eegaluu ragaan kan muulhisu tahuu dubbataniiru.       Gosti vaayrasii koroonaa Deeltaa jedhamu Ityoophiyaa seenuu isaa mirkaneessuuf qorannoon gaggeeffamaa jiraachuu ibsaniiru.       Buhaan qorannoon guyyoota muraasa keessatti kan ifoomu tahuu Dooktar Liyaan himaniiru.       Zufaan Kaasahuuntu gabaase.       Fuula Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf;       Teelegraama https://t.me/afanoromofana       Yuutyuubii https://www.youtube.com/c/fanabroadcastingcorporate/       Marsariitii fanabc.com/afaanoromoo       Twiitara https://twitter.com/fanatelevision nu duukaa buhaa       Yeroo maraa nu waliin waan taataniif isin galateeffanna.	fayyaa	2021-08-12	https://www.fanabc.com/afaanoromoo/ityoophiyaatti-lakkoofsi-namoota-weerara-vaayrasii-koroonaan-qabamanii-dabalaa-dhufuu-ibsame/
Haalli jiru hormaata Bookee Busaaf mijataa waan taheef hawaasni of eeggannoo taasisu qaba jedhame	  Haalli qilleensaa walhormaata Bookee Busaaf mijataa waan taheef hawaasni naannoo dhibichi itti mudatu jiraatu of eeggannoo cimaa taasisuu akka qabu Ministeerri Fayyaa hubachiise.       Ministeerichatti qindeessaan sagantaa Bookee Busaa biyyalessaa Mabraahitooma Hayila Faanaa Broodkaastiing Koorporeetiif akka himanitti, haalli qilleensaa yeroo ammaa jiru walhormaata Bookee Busaaf mijataa waan taheef of eeggannoo cimaan godhamuu akka qabu yaadachiisaniiru.       Manneen jireenyaa miiliyoona 2.8 irratti Keemikaalaa farra Bookee Busaa biifuuf karoorfamee miiliyoonni walakka ol raawwatamuu ibsaniiru.       Hanqinni dhiyeessii keemikaala farra bookee busaa gabaa addunyaarratti kan muudate tahuu himaniiru.       Bookeen Busaa keemikaalichaan walbaraa waan jiruuf keemikaalaatti fayyadamuurra Agoobaratti fayyadamuutti galamaa jira jedhan.       Bara baajataa darbeetti namoota miiliyoona 1.7 dhibee Busaan qabaman keessaa namoonni 213 lubbuu dhabaniiru.       Naannolee ooyruu qonnaa balhinaan qabanitti dhibeen kun akka hin muudannee fi yoo muudates ariitiin toohachuuf tajaalilli wallaansaa sochohaa fi yeroo qophaahaa jiraachuu obbo Mabraahitoom Hayila ibsaniiru.       Misikkir Sinaaffiqitu gabaase       Odeeffannoo waqtaawaa argachuuf Teelegraama keenya https://t.me/afanoromofana subiskiraayib godhaa.	fayyaa	2020-09-04	https://www.fanabc.com/afaanoromoo/haalli-jiru-hormaata-bookee-busaaf-mijataa-waan-taeef-hawaasni-of-eeggannoo-taasisu-qaba-jedhame/
Faayidaa Mandariinaaa fi Burtukaanaa	  Mandariinni fi Burtukaanni gosoota muduraalee bifaa fi faayidaan daraan walitti dhiyaataniidha. Mandariinaan gosa sanyii burtukaanaa tahee baayyee kan mihaawuu fi namatti toluudha. -Summii qaama keenya keessaa baasa  Rifeensi keenya akka guddatu fi akka hin dhumne gargaara.  Bareedina gogaa keenyaaf gargaara. Yoo hanga tokko nyaannee ykn gogaatti kan dibannu tahe gogaan keenya akka bareeduu fi ifu godha  Madaa fayyisuuf gargaara  Lafee jajjabeessa -Nyaata garaagaraatti dabalamuun miheeasuuf ykn tolchuuf fayyada  Dandeettii dhukkuba ofirraa ittisuu qaama keenyaa dabala -Kolestiroolii qaama keenyaaf hin barbaachifne ni xiqqeessa  Dhiibbaa dhiigaa xiqqeessuuf fayyada  Gogaan keenya dullumarraa kan kahe akkan susuntuurre godha. Mandariinaa dheedhii isaa nyaachuu ,juuzii godhannee dhuguu ykn qaamatti dibachuun faayidaa qabaachuu ogeeyyiin fayyaa ni dubbatu. Burtukaannis akkuma mandariinaa faayidaa hedduu qaba. -Burtukaannii fi gogaan birtukaanaa vaayitaminoota fi albuudota garaaa garaan kan badhaadhe waan taheef madda nyaataa fi keemikaalota qaamaf barbaachisan adda addaati  Madda eegumsa qaamati Birtukaanni vaayitaamin C dhan kan badhaadhedha. Akkasumas Burtukaannii keemikaala ‘ carotenoids jedhamu kan qaamnii nama gara vaayitaamin A tti geeddaru of keessaa qaba.  Burtukaanni keemikaala akka vaayitaamini C, flavonoids, fi carotenoids jedhaman kan fayyaa onneef gargaaru of keessaa qaba.  Cirrachi kalee akka hin uumamne ittisa Burtukaanni asiidii siitras jedhamu kan qabu yoo tahu kunimmoo cirrachi kalee akka hin uumamneef gargaara  Hirhina dhiigaa ittisa Vaayitaminii Cn burtukaana keessatti argamu ayiraniin akka salphaatti gara qaamatti fudhatamu waan godhuuf hirhina dhiigaa hirhisuuf fayyada -Fayyaa ijaaf eeguuf  Gogaan osoo hin miidhamiin yeroo dheeraa akka turuuf Maddi:- Healthline fi ogeeyyii yaala fayyaa adda addaa. #Oromiyaa #Ityoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Feesbook:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	fayyaa	2023-10-19	https://www.fanabc.com/afaanoromoo/faayidaa-mandariinaaa-fi-burtukaanaa/
Karoora raawwii Dhibee Koleeraa dhabamsiisuurratti qorannoon gaggeeffamaa jira	  Karoora raawwii Dhibee Koleeraa dhabamsiisuurratti qorannoon gaggeeffamaa jiraachuu ibsame. Karooricha, Ministeerri Fayyaa, Inistiityuutiin Fayyaa Hawaasaa Ityoophiyaa, Ministeerri Bishaanii fi Inarjii, Dhaabbanni Fayyaa Addunyaa fi Yuuniiseef waloon kan qopheessan tahuu ibsameera. Waltajjii qorannoo kanarratti Ministira Ministeera Fayyaa Dooktar Liyaa Taaddasaa dabalatee hoggantoonni mootummaa biroo fi bakka buutoonni dhaabbilee deeggartootaa argamaniiru jedhame. Dhibee Koleeraa ittisuuf mala ittisaa hunda galeessaa hordofuun barbaachisaa tahuu eerameera. Odeeffannoowwan waqtaawaa dabalataa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Feesbook:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	fayyaa	2022-12-26	https://www.fanabc.com/afaanoromoo/karoora-raawwii-dhibee-koleeraa-dhabamsiisuurratti-qorannoon-gaggeeffamaa-jira/
Enjansichi naannoo Tigraayitti qorichootaa fi meeshaalee Birrii miiliyoona dhibba 1 fi miiliyoona 34tti tilmaamamu raabsaa jiraachuu beeksiise	  Ejansiin Dhiyeessa Qorichaa Ityoophiyaa dameen Maqalee dhaabbilee Fayyaa naannoo Tigraayitti argamaniif qorichootaa fi meeshaalee Birrii miiliyoona dhibba 1 fi miiliyoona 34tti tilmaamamu raabsaa jiraachuu beeksiseera. Qorichoonni fi meeshaaleen yaala Fayyaa kunneen dhaabbilee Fayyaa naannoo Tigraayitti tajaajilaa laataa jiran 50f raabsamaa jiraachuu hojii gaggeessaan damichaa obbo Alamaayyoo Gabremaariyaam ibsaniiru. Ejansiin Dhiyeessa Qorichaa Ityoophiyaa fi Ministeerri Fayyaa hawaasa naannichaa dhibee garaagaraaf saaxilamoo tahan eeguuf deeggarsa kana taasiisuu himameera. Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii https://www.youtube.com/c/fanabroadcastingcorporate/ Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Yeroo maraa nu waliin waan taataniif isin galateeffanna.	fayyaa	2021-04-20	https://www.fanabc.com/afaanoromoo/enjansichi-naannoo-tigraayitti-qorichootaa-fi-meeshaalee-birrii-miiliyoona-dhibba-1-fi-miiliyoona-34tti-tilmaamamu-raabsaa-jiraachuu-beeksiise/
Dhibeen Saayinasii maali?	  Saayinasiin dhibee funyaani fi qaawwaan naannawa funyaanii jiran cufu, dhukkubsuu fi dhangalahaa funyaan keessaa baasudha. Dhukkuba saayinaasii waantotni fidan hedduu yoo tahan illee yaaliif akka tolutti garuu dhukkuba saayinaasii infeekshiniin dhufuu fi dhukkuba saayinaasii alarjiin dhufu jedhamuun qoodamu. 1. Dhukkuba saayinaasii alarjiin dhufu (Allergic sinusitis) Gosti dhukkuba saayinasii kun kan namoota hedduu biratti dhibee saayinasii jedhamuun beekamu yoo tahu sababa alarjii garagaraan kan akka qilleensa qorraa/gogaa, foolii baayhe cimaa (urgaahaa ykn ajahaa) fi kkf kan namatti kahuudha. 2. Dhukkuba saayinaasii infeekshiniin dhufu (Bacterial/Viral/Fungal sinusitis) Inni kun yeroo infeekshiinin akka vaayirasii, baakteeriyaa fi fangasii fahaa keessoo saayinasii seenuun dhukkuba saayinasii fidanidha. Gosti dhukkuba saayinasii kun waantota akka qorraa fi foolii garagaran kan namatti kahu miti. Kun akka gosa saayinasii alarjiin dhufu kan yeroo hedduu deddebihu miti. Infeekshini kana fide yaalamuunis guutumatti fayyuun ni dandahama. Dhangalahoon akka bishaanii funyaan keessaa baayhanaan yaahuu, Qaawwi funyaanii tokkon isaa ykn lamaanuu cufamuu, Qofahuu fi haxxiffachuu, Ija hooksiisuu/diimachuu, Dhukkubbii mataa fi naannoo funyaanii fi ijaa,Fooliin afaanii jijjiramuu, Miira funyaan funfaatani addaan baasuu dadhabuun isaan muraasa. Bishaan hohaa qaama dhiqaachuun, Bishaanii baayhisaanii dhuguu fi nyaata sirritti nyaachu,hurka bishaan hohaa funyaanitti qabachuu, huccuu bishaan hohaa jisuun ofitti qabuun yaala dhibee saayinasii keessaa isaani muraasa tahuu odeeffannoo fuula Koolleejjii Saayinsii Fayyaa Xiqur Anbassaarraa argame ni mulhisa. #Oromiyaa #Ityoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Feesbook:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	fayyaa	2023-09-14	https://www.fanabc.com/afaanoromoo/dhibeen-saayinasii-maali/
Waltahiinsi Ittisa Bookee Busaa hoggantoota Afrikaa Ityoophiyaa dabalatee biyyoota 7f beekkamtii kenne	  Waltahiinsi Ittisa Bookee Busaa hoggantoota Afrikaa Ityoophiyaa dabalatee biyyoota 7f dhibicha ittisuuf hojii gaarii hojjetaniif beekkamtii kenneera. Waltahinsichi Ityoophiyaa, Diimokiraatawaa, Koongoo, Ruwaandaa, Gaanaa,Zaambiyaa, Taanzaaniyaa fi Keeniyaaf beekkamtii laateera. Bara Faranjootaa 2030tti dhibicha hirhisuuf galma qabame milkeessuuf hojilee hedduun hojjetamuu akka qaban dura taahaan waltahiinsichaa Pireezidaantiin Giinii Bisawu Umaarooo Siisookoon hubachiisaniiru. Addunyaarraa namoota dhibichaan duhan keessaa % 98 Afrikaa keessatti argamu jedhamuu TOI gabaaseera. Dhibicha ittisuuf Doolaarri biiliyoonni 15.7 kan barbaachisu tahuu isaan hawaasni idil addunyaa tumsa akka taasiisu gaafatameera. #Ethiopia Odeeffannoowwan waqtaawaa dabalataa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Feesbook:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	fayyaa	2023-02-18	https://www.fanabc.com/afaanoromoo/waltaiinsi-ittisa-bookee-busaa-hoggantoota-afrikaa-ityoophiyaa-dabalatee-biyyoota-7f-beekkamtii-kenne/
Dagannaan Ittisa Vaayrasii Koroonaa irratti mulhate gatii nu baasisaa jira jedhame	- Dagannaan Ittisa Vaayrasii Koroonaa irratti mulhate gatii nu baasisaa jira jedhame. Raawwii talaallii vaayrasii koroonaa fi talaallii idileerratti magaalaa Adaamaatti gamaggamni gaggeeffamuu ibsameera. Gamaggama kanarratti hoggantoonni biirolee fayyaa, sabquunnamtii fi koominikeeshinii, qaamoleen tumsaa fi ogeessonni talaallii vaayrasii koroonaarratti hojjechaa jiran argamaniiru. Ministir Deetaan Ministeera Fayyaa Dooktar Darajjee Dhugumaan waggoottan lamman darbanitti weerara vaayrasii koroonaa ittisuuf ministeerichi hojjechaa turuu fi namoota miiliyoona 10tti siqaniif talaallii kennuu ibsaniiru. Dagannaan gama hawaasaatiin jiru vaayrasichi sadarkaa olaanaan akka tatamsahu taasisuu kaasaniiru. Dagannaan kun gatii guddaa kan nama kaffalchiisisu waan taheef  hawaasni hubannoo talaallii vaayrasii koroonaarratti qabu akka gabbifatuu fi maloota of eeggannoo akka eegu gaafataniiru. Daayrektarri Daayrektoreetii Haadholii fi Daahimmanii Dooktar Masarat Zalaalam gamasaaniin, guyyaa vaayrasichi gara Ityoophiyaa seenerraa kaasee lammiileen kuma 6 fi 800 vaayrasichaan lubbuun isaanii darbuu ibsaniiru. Sababa weerara vaayrasii kanaa lammiilee hedduun rakkoolee fayyaa, hawaasummaa fi diinagdeef saaxilamuu eeruu isaanii ragaan Ministeera Fayyaarraa argame ni mulhisa. Naannoo keessan eegaa! Gara adda waraanaatti duulaa! Raayyaa Ittisa Biyyaa deeggaraa! Fuula Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Yeroo maraa nu waliin waan taataniif isin galateeffanna.	fayyaa	2021-12-28	https://www.fanabc.com/afaanoromoo/dagannaan-ittisa-vaayrasii-koroonaa-irratti-mulate-gatii-nu-baasisaa-jira-jedhame/
Vaayrasiin koroonaa jeequmsa sammuu uumaa jira	  Chaayinaa magaalaa Hoong Koongitti vaayrasiin koroonaa namoota hedduurratti jeequmsa sammuu uumaa jiraachuun himame. Hoong Koongitti hanga ammaatti namoonni dhibba tokko vaayrasichaan kan qabaman yoo tahu, namoonni lama ammoo duhaniiru. Bara Faranjootaa 2003 bulchiinsichuma keessatti dhibeen saars namoota 300 tahan ajjeeset ture. Sababii kanaan jiraattonni Hoong Koong seenaan darbe sun nutti deebihaa laata jechuun jeequmsa sammuu keessa galuun isaani himameera. Vaayrasiin koroonaa uumamuun walqabatee muddamaa fi jeequmsa sammuu kahumsa godhachuun qorannoo kan hojjete Yuunvarsiitin Hoong Koong beektonni magaalichaa 1/3 tahan jeequmsi sammuu yoo isaan mudatu, namoonni %11  tahan ammoo mukaahu keessa galaniiru jedha. Jiraattoni Hoong Koong kuma 10 tahan hojii isaanii mana jireenyaa isaanii taahanii kan hojjetan yoo tahu, nyaataa fi wantoota barbaachisoo mana keessatti kuusa jiraachuun ibsameera. Dhiyeessiin uffata fuula ittiin haguuggatanii fi harka ittiin qulqulleeffatan yeroo dheeraaf rakkoo ture jedhameera. Maddi:- BBC	fayyaa	2020-03-03	https://www.fanabc.com/afaanoromoo/vaayrasin-koroonaa-jeequmsa-sammuu-uumaa-jira/
Oromiyaatti namoota dabalataa 127 irratti vaayrasii koroonaa argame	- Naannoo Oromiyaatti gabaasa qorannoo sahaa 24 darbeetiin namoonni 127 vaayrasii koroonaan qabamuu ibsame. Naannichaatti sahaa 24 darbeetiin qorannoo laabraatoorii namoota 3343 hojjetameen vaayrasichi namoota 127 irratti argamuu Biiroon Eeggumsa Fayyaa Oromiyaa beeksiseera. Oromiyaatti hanga guyyaa kanaatti lakkoofsi namoota vaayrasii koroonaan qabamanii 6301 gaheera. Sahaa 24 darbeetti vaayrasichaan lubbuun namoota 2 yoo darbu, waliigala Lubbuun namoota 45 darbeera. Nammoonni haaraan 33 vaayrasichaarra yoo dandamatan, hanga ammaatti namoonni 1,953 dandamataniiru. Namoonni 7 wallaansa cimaa keessatti argamu. Yeroo ammaa vaayrasichi kan irra jiru namoota 4303 tahuu biirichi ifoomseera. Erga vaayrasichi gara Ityoophiyaa seenee hanga ammaatti naannoo Oromiyaatti qorannoon laabraatoorii namoota 134562 gaggeeffameera. Odeeffannoo waqtaawaa argachuuf Teelegraama keenya https://t.me/afanoromofana subiskiraayib godhaa.	fayyaa	2020-08-31	https://www.fanabc.com/afaanoromoo/oromiyaatti-namoota-dabalataa-127-irratti-vaayrasii-koroonaa-argame/
Emmireetoonni Araba Gamtoomanii naannoo Tigraayif deeggarsa meeshaalee yaala garagaraa taasise	- Emmireetoonni Araba Gamtoomanii naannoo Tigraayif deeggarsa meeshaalee yaala vaayrasii koroonaatif oolu taasiseera. Dhaabbata Fayyaa Addunyaan kan tamsahuu deeggarsi kaargoo guutuun tokkoo Finfinnee galeera. Deeggarsichi deebii naannoo Tigraayitti laatama jiruuf haala olaanaa akka gargaaru himameera.  Fuula Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf; Teelegraama keenya https://t.me/afanoromofana subiskiraayib godhaa.   Karaa Yuutyuubii keenyan nu hordofuuf FBC Afaan Oromoo subiskiraayib godhaa.   Karaa marsariitii (weebsaayitii) keenya fanabc.com/afaanoromoo nu hordofaaa.   Twiitara keenya https://twitter.com/fanatelevision nu duukaa buhaa Yeroo maraa nu waliin waan taataniif isin galateeffanna	fayyaa	2020-12-04	https://www.fanabc.com/afaanoromoo/emmireetoonni-araba-gamtoomanii-naannoo-tigraayif-deeggarsa-meeshaalee-yaala-garagaraa-taasise/
Ityoophiyaatti lakoofsi duhaatii haadholii ulfaa hirhataa dhufeera- Ministera Fayyaa	   Ityoophiyaatti lakoofsi duhaatii haadholii ulfaa hirhataa dhufuu Ministerri Fayyaa beeksise. Ministeerri Fayyaa sagantaa Baati Fayyummaa haadholii ifoomseera Sadarkaa idil adduunyatti yeroo 35ffaaf akka Ityoophiyaatti ammoo marsa 16ffaaf jiha Amajjii kan kabajamu tahuu ibsameera. Sagantichi  haala kamiiyyuu keessatti dahumsaan booda sababa dhangalahuu dhiigaan duhatii haadholii mudatu waloon ha hambifnu jedhuun kan gaggeeffamu tahuu eerameera. Waggoota 3hn darbanitti sadarkaa biyyaaleessatti sagantaaleen garaagaraa bocamuuun hojirraa oluu isaatiin duhaatiin haadholii hirhachuu Ministirri Ministeera Fayyaa Dooktar Liyaa Taaddasaan himaniiru. Sagantaa sosochii Baati Fayyuummaa haadholiin hojiin hubannoo uumuu fi kutaa Kaabaa biyyattiti sababa waraanaan dhaabbilee fayyaa miidhaman gara tajaajilaatti galchuuf hojiileen kan hojjetaman tahuu eeraniiru jechuun EBCn gabaaseera. Ityoophiyaa :- Misoomsuuf, Ijaaruuf, Yaa qophoofnu!!!! Fuula Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Yeroo maraa nu waliin waan taataniif isin galateeffanna.	fayyaa	2022-01-09	https://www.fanabc.com/afaanoromoo/ityoophiyaatti-lakoofsi-duaatii-haadholii-ulfaa-hirataa-dhufeera-ministera-fayyaa/
