headline	content	category	date	link
Abbaan Taayitichaa buufatalee reediyoo 76hf eeyyama laate	- Abbaan Taayitaa Miidiyaalee Ityoophiyaa buufatalee reediyoo 76hf eeyyama tamsaasaa laachuu ibseera. Abbaan Taayitichaa eeyyama laachuu buufatalee reediyoo ilaalchisee odeeffannoo laateera.  Kanaafis hanga harhaatti waliigala buufatalee reediyoo 76hf eeyyamaa laachuu ibsuun, kanneen keessaa 54 tamsaasaarratti akka argaman himeera. Buufatalee reediyoo eeyyamni laatameef keessaa 14 kan daldalaa, 52 kan hawaasaa fi buufataleen 10 kan uummataati jedhameera. Buufataleen reediyoo gara tamsasaatti hin sennee 22 qophiirraa jiraachuu ragaan abbbaa taayiticharra argamee ni muulhdhisa. Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf; :-www.fanabc.com Yuutyuubhttps://www.youtube.com/c/fanabroadcastingcorporate/ Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2021-08-11	https://www.fanabc.com/afaanoromoo/abbaan-taayitichaa-buufatalee-reediyoo-76f-eeyyama-laate/
Ijaarsa diinagdee Diijitaalaaf Dhaabbileen tumsaan akka hojjetan Ministeerri Innooveeshinii fi Teeknooloojii waamicha dhiyeesse	  Ijaarsa diinagdee Diijitaalaaf Dhaabbileen tumsaan akka hojjetan Ministeerri Innooveeshinii fi Teeknooloojii waamicha dhiyeesseera. ‘Imala diijitaalaa Ityoophiyaa waggaa tokkoo Ijaarsa Diinagdee Diijitaalaafh mata duree jedhuun tarsiimoon cehumsa diijitaala Ityoophiyaa 2025 raggaahee erga gara hojiitti galamee hanga ammaatti hojiilee hojjetamanii fi yeroo itti aanu hojjetamanirratti hoggantoota mootummaa waliin Finfinneetti marihatameera. Tarsiimoo Diijitaalaa Ityoophiyaa 2025 dhugoomsuuf tattaaffii ijaarsa Diinagdee Diijitaalaa taasiifamaa jiruuf dhaabbileen tumsa taasiisuu akka qaban Ministirri Ministeera Innooveeshinii fi Teeknooloojii Dooktar Abrahaam Balaay waamicha dhiyeessaniiru. Qophicharratti Waajjira Muummee Ministeera, Nageenyi odeeffannoo, Intalajansiin Artifishaalii, Inistiityuutii Saayinsii Hawwaa, Komishiniin Carraa Hojii Uumuu,Ministeerri Saayinsii fi Dhaabbilee Barnootaa olaanoo, Inistiityuutii Teeknooloojii fi Innooveeshinii dabalatee dhaabbileen dhimmi ilaallatu hirmaataniif ibsi taasiifameera. Fuula Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii https://www.youtube.com/c/fanabroadcastingcorporate/ Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2021-07-24	https://www.fanabc.com/afaanoromoo/ijaarsa-diinagdee-diijitaalaaf-dhaabbileen-tumsaan-akka-hojjetan-ministeerri-innooveeshinii-fi-teeknooloojii-waamicha-dhiyeesse/
Raashiyaan damee Saayinsii fi Teeknooloojiin Ityoophiyaa waliin tumsaan hojjechuuf murannoo qabdi  Seenaatar Iggoor Mooroozoov	  Raashiyaan damee Saayinsii fi Teeknooloojiirratti Ityoophiyaa waliin tumsaan hojjechuuf murannoo qabaachuu Walitti qabaan Tumsa Diinagdee Raashiyaa  Afrikaa Seenaatar Iggoor Mooroozoov ibsaniiru. Mariin dursaa Yaahii Diinagee Afrikaa  Raashiyaa 2ffaan bakka hoggantoonni olaanoo Raashiyaa, bakka buutoonni hawaasa daldalaa fi hoggantoonni Mana Maree Daldalaa Ityoophiyaa argamanitti Magaalaa Finfinneetti gaggeeffamaa jira. Walitti qabaan Tumsa Diinagdee Raashiyaa  Afrikaa Seenaatar Iggoor Mooroozoov biyya isaanii damee barnootaa, Daldalaa fi Invastimantiirratti Ityoophiyaa waliin tumsaan hojjechuu kan barbaaddu tahuu maricharratti kaasaniiru. Raashiyaan muuxannoo damee qorannoo saayinsii hawaan qabdu Ityoophiyaaf qooduuf qophii tahuu mirkaneessaniiru. Dhaabbileen Raashiyaa hojiilee oomisha Konkolaattootaa, Tiraakteraa fi meeshaalee qonnaan biroorratti Ityoophiyaa keessatti hojjechuun misooma diinagdee biyyattii tumsuuf fedhii qabaachuu kaasaniiru. Yaahiin Diinagdee 2ffaan Afrikaa Raashiyaa hariiroo Raashiyaan Damee Diinagdee, Daldalaa, Aadaa fi deeggarsa namoomaa Ityoophiyaa fi biyyoota Afrikaa biro waliin qabdu cimsuuf kan gargaaru tahuu ibsaniiru. Wandawasan Araggaanyitu gabaase. #Oromiyaa #Ityoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Feesbook:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2023-07-12	https://www.fanabc.com/afaanoromoo/99436-2/
Yaahiin Innooveeshinii Diijitaalaa Afrikaa Idil addunyaa Ityoophiyaatti gaggeeffamuufi	  Yaahiin Innooveeshinii Diijitaalaa Afrikaa Idil addunyaa Waxabajjii 8 -9, 2015 Finfinneetti kan gaggeeffamu tahuu Ministeerri Innooveeshinii fi Teeknooloojii beeksiiseera. Yaahicha Ministeerri Innooveeshinii fi Teeknooloojii dhaabbata ‘Eksiteenshiyaa Liimiitidh jedhamu waliin tumsaan kan qopheessaan tahuu ragaan Ministeericharraa argame ni mulhisa. Ityoophiyaan yaahicha milkiin gaggeessuuf qophii xumuruu Ministirri Ministeera Innooveeshinii fi Teeknooloojii Dooktar Ballaxaa Mollaan ibsaniiru. Yaahicharratti Ministiroonni biyyoota Afrikaa, Awurooppaa, Abbootiin Qbeenyaa Damee Indaastirii, Diijitaalaayizeenishii fi Innooveeshinii, Interpiraayizoonni Kalaqaa fi kanneen biroo 300 ol tahan kan hirmaatan tahuu ibsameera. #Oromiyaa #Ityoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Feesbook:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2023-05-09	https://www.fanabc.com/afaanoromoo/yaaiin-innooveeshinii-diijitaalaa-afrikaa-idil-addunyaa-ityoophiyaatti-gaggeeffamuufi/
Chaayinaan yaalii Motara olaanaa Rokkeettii milkiin xumuruu ibsite	  Chaayinaan yaalii Motara olaanaa Rokkeettii Loong Maarch jedhamu milkiin xumuruu beeksiifte.    Korporeeshiniin Teeknooloojii fi Saayinsii hawaa Chaayinaa yaalii Motara olaanaa Rokkeettii xumuruun gara kutaa xumuraa Rokkeeticha walitti hidhuutti darbuuf qophiirra jiraachuu beeksiiseera.    Yaalii kana caalmaatti milkeessuuf yeroo 20 ol yaalii dabalataa kan taasiisu tahuu korporeeshinichi ibseera.    Chaayinaan bara kana ijaarsa Buufataalee hawaa Weentiiyaanii fi Mangitiiyaan jedhaman kan xumurtu yoo tahu, Buufanni Kaaree Meetira 150 irra qubate qorattoota hawaa 6 keessummeessuu kan dandahu tahuu CGTN gabaaseera.    Ityoophiyaa:-Haa Misoomsinu,Haa Ijaarru, Haa qophoofnu!!!    Fuula Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf;    Teelegraama https://t.me/afanoromofana    Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR    Marsariitii fanabc.com/afaanoromoo    Twiitara https://twitter.com/fanatelevision nu duukaa buhaa    Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2022-03-23	https://www.fanabc.com/afaanoromoo/chaayinaan-yaalii-motara-olaanaa-rokkeettii-milkiin-xumuruu-ibsite/
Sagantaan tarsiimoo kaffaltii diijitaalaa biyyaalessaa eegalchiisuu gaggeeffamaa jira	  Sagantaan tarsiimoo kaffaltii tajaajila diijitaalaa biyyaalessaa eegalchiisuu gaggeeffamaa jiraachuu ibsameera.    Saganticharratti miseensonni hoggansa Baankii Biyyaalessaa fi keessummoonni Fandii Misooma Baankii Kaappitaalaa Dhaabbata Mootummoota Gamtoomanii argamaniiru.    Tajaajilli kaffaltii Diijiitaalaa dhaabbilee Faayinaansii dhuunfaa hanga mootummaatti shoora olaanaa qabaachuu Baankii Biyyaalessaatti Daayreektarri Kaffaltii fi Seetlimantii aadde Maartaa Hayilamaariyaam himaniiru.    Kutaalee hawaasaa hundaaf tajaajila kaffaltii salphaa, baasii xiqqaa fi amansiisaa karaa taheen raawwachuuf ni gargaara jedhan.    Damicha ammayyeessuu fi dorgomaa taasiisuun guddina biyyaaf faayidaa olaanaa qabaachuu kaasaniiru.    Maddi:-TOI    Fuula Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf;    Teelegraama https://t.me/afanoromofana    Yuutyuubii https://www.youtube.com/c/fanabroadcastingcorporate/    Marsariitii fanabc.com/afaanoromoo    Twiitara https://twitter.com/fanatelevision nu duukaa buhaa    Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2021-07-15	https://www.fanabc.com/afaanoromoo/sagantaan-tarsiimoo-kaffaltii-diijitaalaa-biyyaalessaa-eegalchiisuu-gaggeeffamaa-jira/
Daandiin Qilleensa Ityoophiyaa Kaampanii softiweeriifi teeknooloojii dhiyeessuu “Saabree” jedhamu waliin waliigalte hojii haaromse	-Daandiin Qilleensa Ityoophiyaa Kaampanii softiweeriifi teeknooloojii dhiyeessuu “Saabree” jedhamu waliin waggoottan 7 dhufaniif waliin hojjechuf waliigaltee Doolaaraa miiliyoona dhibba 1 fi miiliyoona 10 haaromse. Waliigaltee kanaanis Daandiin qilleensa Ityoophiyaa sirna tajaajila teeknooloojii imaltootaa Saabree “ Saabree Soonik” jedhamu fayyadamu itti fufa jedhame. Kunis daandiin qilleensa sirna bittaafi gurgurtaa ammayyeessu, hanga galii dabaluu fi imaltootaaf haala mijaataa akka uumuuf himameera. Itti aanaan preezdantii Korporeshinii Saabiree Diinoo Geelmaati Daandiin qilleensichaa dhiibbaa tatamsahina Covid -19 keessaa osoo jiruu indaastirii Aviyeeshiniin milkaahina galmeessuu itti fufeera jedhan. Waliigaltichi Daandiin qilleensa buhuura fedhii gabaa fi dorgommii gabaa irratti yaada gorsaa gatii fi tajaajila dhiyeessuun dorgomaa fi fayyadamummaa isaa guddisa jedhame. Hojii gaggeessaa Olaanaan Daandii qilleensichaa obbo Tawaldee G/Maariyam teeknooloojii cimaa fi ammayyaan jiraachuun isaa milkaahina Daandii Qilleensaaf gumaacha olaanaa ni qabaataa jechuusaanii EeR 101 gabaaseera. Fuula Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii https://www.youtube.com/c/fanabroadcastingcorporate/ Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2021-10-12	https://www.fanabc.com/afaanoromoo/daandiin-qilleensa-ityoophiyaa-kaampanii-softiweeriifi-teeknooloojii-dhiyeessuu-saabree-jedhamu-waliin-waliigalte-hojii-haaromse/
Daandiin qilleensicha Afrikaatti yeroo jalqabaaf appiileekishiin odeeffannoo qorannoo fi talaallii vaayrasii koroonaa imaltootaa qabatu fayyadamu eegale	-Daandiin Qilleensaa Ityoophiyaa appiileekishii bilbila sochootuu odeeffannoo qorannoo fi talaallii vaayrasii koroonaa imaltoota qabatu fayyadamuun Afrikaarratti isa jalqabaa taheera. Imalaa darbiinsa waldaa geejjibaa qilleensaa idi adduunyaa kan tahe daandiin qilleensichaa, appiliikeeshinii  bilbila sochootu fayyadamuun isaa jalqabaa tahuu dandaheera. Yaalin appiilikeeshinii kun harharraa eegalee Finfinneerra gara Waashiingitanii fi Tooroontootti balaallii taasifamuu fi Landaanii fi Tooroontoorra gara Finfinneetti balaalli taasifamuurratti ni gaggeeffama jedhameera. Appilikeeshinii bilbila soochootuu kun adeemsaa talaallii fi qorannoo vaayrasii koroonaa imaltootaa mirkaneessuuf kan dandeessisuudha jedhameera. Appilikeeshinichi imaltootaaf odeeffannoowwan imalaa duraa qorannoo akkamii taasisuu akka qaban, tarkaanfiiwwan biroo fudhachuu akka qaban ni laataa. Maddi:- Woorldi Eer Weeyin Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf;https://www.facebook.com/fanabroadcasting Teelegraama https://t.me/afanoromofana Yuutyuubiihttps://www.youtube.com/c/fanabroadcastingcorporate/ Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Yeroo maraa nu waliin waan taataniif isin galateeffanna	teeknooloojii	2021-04-25	https://www.fanabc.com/afaanoromoo/daandiin-qilleensicha-afrikaatti-yeroo-jalqabaaf-appiileekishiin-odeeffannoo-qorannoo-fi-talaallii-vaayrasii-koroonaa-imaltootaa-qabatu-fayyadamu-eegale/
Dooktar Injinar Birhaanuu Bulchaan meeshaa addeessarratti bishaan argachuu dandahu hojjetan	- Qorataan NASA Dooktar Injinar Birhaanuu Bulchaan meeshaa addeessarratti bishaan argachuu dandahu hojjetan. Akka ragaan NASA mulhisutti qorannoo kanaan dura taasifameen addeessarra bishaan hangaan xiqqaa tahe jiraachuu mirkaneeffatamus haalaan osoo adda hin baafamiin turuu ibsameera. NASAN teekinooloojiiwwan kanaan dura hojjeteen bishaan, hayidiroojiiniifi haydirooksiinii qofaa qofaatti  adda baasuu akka hin dandeenye eerameera. Teekinooloojiin Dooktar Injinar Birhaanuu Bulchaa hojjetan “Heetroodaayin Ispeektiroomeetir” kan jedhamu yoo tahu calaqqee guddaa gadi lakkisiisuun qaamolee bishaanii addeessarra jiran adda baasuufi bakka isaa sirnaan mulhisuu kan dandeessisu tahuu ragaan NASArraa argame ni mulhisa. Odeeffannoowwan waqtaawaa dabalataa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Feesbook:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2022-08-24	https://www.fanabc.com/afaanoromoo/dooktar-injinar-birhaanuu-bulchaan-meeshaa-addeessarratti-bishaan-argachuu-dandau-hojjetan/
Agarsiifni ICT Afrikaa  Hindi 9ffaan baname	  Agarsiifni ICT Afrikaa  Hindi 9ffaan magaalaa Finfinnee Hoteela Iskaay Laayitiitti banameera. Sagantaa baniinsa agarsiisicharratti Ministir Deetaa Ministeera Innooveeshinii fi Teeknooloojii Huuriyaa Alii, Pireezidaantii Mana Maree Daldalaa Magaalaa Finfinnee Masanbat Shaanquxee, Ityoophiyaatti Ambaasaaddara Hindii Shirii Roobarti Sheetiikiintoong dabalatee hoggantoonni dhaabbileewwan garaagaraa argamuu ibsameera. Agarsiisichi guyyoota lamaaf kan turu yoo tahuu, Dhaabbileen ICT Ityoophiyaa 16 fi Hindii 30 hirmaachaa jiraachuu eerameera. #Oromiyaa #Ityoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf; Teelegraama https://t.me/afanoromofana Yuutyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Feesbook:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2023-08-09	https://www.fanabc.com/afaanoromoo/agarsiifni-ict-afrikaa-hindi-9ffaan-baname/
Birrii miiliyoona dhibba 2 fi miiliyoona 80 kan ijaarrame buhuuraaleen misoomaa ICT eebbifame	  Kutaalee magaalaa Qiirqoos, Araadaa fi Kolfee Qaraaniyootti buhuuraaleen misoomaa Infoormeeshin Koomiinikeeshiin Teeknooloojii Birrii miiliyoona dhibba 2 fi miiliyoona 80 ijaarrame eebbifame.    Itti aantuu kaantibaa magaalaa Finfinnee aadde Adaanach Abeebee dabalatee hoggantoonni olaanoon buhuuraalee misoomaa ICT Qiirqoos daawwataniiru.    Ejansii Saayinsii fi Teeknooloojii Finfinneen ijaarsi isaa gaggeeffamaa kan jiru buhuuraaleen misoomaa ICT kutaalee magaalotaa walitti hidhuun kenniinsa tajaajila sihataa taasiisuuf kan gargaaru tahuu ibsameera.    Kana dura kutaalee magaalaa 5 keessatti buhuuraaleen misooma ICT kun xumuramuun tajaajilaaf qophii tahuun isaa kan yaadatamuudha.    Fuula Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf; Teelegraama keenya https://t.me/afanoromofana subiskiraayib godhaa.   Karaa Yuutyuubii keenyan nu hordofuuf FBC Afaan Oromoo https://www.youtube.com/c/fanabroadcastingcorporate/ subiskiraayib godhaa.   Karaa marsariitii (weebsaayitii) keenya fanabc.com/afaanoromoo nu hordofaaa.   Twiitara keenya https://twitter.com/fanatelevision nu duukaa buhaa Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2020-12-30	https://www.fanabc.com/afaanoromoo/birrii-miiliyoona-dhibba-2-fi-miiliyoona-80-kan-ijaarrame-buuuraaleen-misoomaa-ict-eebbifame/
Dhaabbanni Saamsang bilbiloota haaraa S-20 fi Z Fliip jedhaman ifoomse	  Dhaabbanni oomisha elektirooniksii Saamsang bilbiloota dhaloota 5ffaa haaraa tajaajila intarneetii qaban Gaalaaksii S-20 fi Z Fliip oomishuu beeksisee. Bilbilli haaraan S-20 ammayaahaa kun kaameera fakkii harka100 guddisuu dandahu kan qabuudha jedhame. Galaaksiin Z Fliip jedhamu kun ammoo dandeetti dadachahuu akka qabu dhaabbatichi beeksiseraa. Dabalataan haxooftu dhukkee fi xuraawwa qulqulleessuu dandahu qaba jedheera. Bilbiloonni haaraan kunneen Ameerikkaatti Doolaraa Ameerikaa kuma 1 fi 380 fi Biriitaaniyaatti ammoo Yuuroo kuma 1fi 300tti akka gurguramu gatiin murtaaheefira jedhame. Guyyoota lama booda gabaaf kan dhiyaatan tahuu himameera. Saamsangiin gurgurtaa bilbiloota ammayyaahoo Chaayinaan alattis biyyoota gargaraatti akka raabsuu ni beekama. Yaa tahu malee weerarri koroonaa vaayraasiif haala gurgurtaa isaa irratti dhibbaa uumaa jiraachuu himeera. Rakkoo gabaa mudate kana furuuf dhaabbatichi hojiiwwan garagaraa hojjetaa jiraachuu himeera. Maddi:-BBC	teeknooloojii	2020-02-12	https://www.fanabc.com/afaanoromoo/dhaabbanni-saamsang-bilbiloota-haaraa-s-20-fi-z-fliip-jedhaman-ifoomse/
Teeknooloojiin biyyattiin fayyadamtu gadi aanaa tahuun, diinagdeerratti dhiibbaa uumera jedhame	  Teeknooloojiin biyyattiin fayyadamtu gadi aanaa tahuun, diinagdeenis gadi aanaa akka tahu dhiibbaa taasiseera.       Ityoophiyaan lafaa fi humna namaa misoomu qabaattus, teeknooloojiin fayyadamtu gadi aanaa tahuu isaatin diinagdeen ishees gadi aanaa akka tahu dhiibbaa uumera jedhe Ministeerri Innooveeshinii fi Teeknooloojii.       Ministeerri Innooveeshinii fi Teeknooloojii hoggansa naannoo fi bulchiinsota magaalaa waliin tarsiimoo, imaammataa fi karoora waggaa 10 qopheesserratti marihateera.       Teeknooloojii haaraa madaqsuu, maddisiisuun fayyadamuurratti hanqinni akka jirus kaasera.       Gama biraatin teeknooloojii misoomsuuf rakkoon buhuuraalee misoomaa jiraachuun hanqina jedheera ministeerichi.       Rakkoo kanas furuuf waggoottan kurnan itti aananiif karoorri, tarsiimoo fi imaammatni qophaahera jedhe.       Ministirri ministeerichaa Dooktar Abrahaam Balaay teeknooloojiin naannolee fi federaalaa walirraa fagaachuu ibsanii, gara fuula duraatti kana hiikuuf ni hojjetama jedhan.       Odeeffannoo waqtaawaa argachuuf Teelegraama keenya https://t.me/afanoromofana subiskiraayib godhaa.	teeknooloojii	2020-08-12	https://www.fanabc.com/afaanoromoo/teeknooloojiin-biyyattiin-fayyadamtu-gadi-aanaa-tauun-diinagdeerratti-dhiibbaa-uumera-jedhame/
Tajaajiilli networkii 4G magaalaa  Jimmaa fi naannawaa isheetti eegale	  Tajaajiilli networkii 4G magaalaa  Jimmaa fi naannawaa isheetti eegale Tajaajillichi bakka keessummoonni biyya keessaa fi alaa argamanitti harhaa kan eegalera. Tajaajilichaan  magaaloonni Jimmaa, Aggaaroo, Bongaa, Koyishaa, Mizaanii fi Teeppiin fayyadamoo ni tahu jedhameera. Hoji geeggeesituun Ityoo Teeleekom Aadde Fireehiwoot Taammiru tajaajila teelee Birrii irratti hirmaattootaaf ibsa taasisaniiru. Hawaasni teelee Birritti fayyadamuun sochii guyyaa guyyaasaa akka salphisuu waamicha dabarsaniiru. Ityoo Teeleekoom waggoottan 1 fi 27 darbaniif tajaajila kennaa jira. Muktaar Xahaatu gabaase Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf; :-www.fanabc.com Yuutyuubhttps://www.youtube.com/c/fanabroadcastingcorporate/ Marsariitii fanabc.com/afaanoromoo Twiitara https://twitter.com/fanatelevision nu duukaa buhaa Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2021-06-15	https://www.fanabc.com/afaanoromoo/tajaajiilli-networkii-4g-magaalaa-jimmaa-fi-naannawaa-isheetti-eegale/
Itiyoophiyaan teeknooloojii “Isteetiskooppi” fayyadamuun Afrikaarraa 2ffaa taate	- Itiyoophiyaan teeknooloojii dijtaalaa hubannoo namtolcheen deeggarame “Isteetiskooppii” fayyaadamuun Afrikaarraa biyyaa 2ffaa taate. Tajaajilli hubannoo namtoleen (Artifiishaal Intalajansii) deeggarame Itiyoophiyaatti yeroo jalqabaaf tajaajilaaf qophii taheera. Sagantaan Isteetiskooppi dijitaalawaa ogeeyyii fayyaatti beeksisuu Hospitaalaa Ispeeshaalaayizdii Xuqur Ambassaatti gaggeeffameera. Daayrektarri Medikaalaa Hospitaalichaa Dooktar Abdurrazaaq Ahimad sirnicharratti, hospitaalichi teeknooloojicha fayyadamuun hospitaalaa jalqabaa tahuu himaniiru. Itiyoophiyaan teeknoolojii dijitaalawaa hubannoo namtolcheen deeggarame “Iteetiskooppii” fayyadamuun Afriikaa Kibbaatti aanuun biyya 2ffaa tahuu himuu ragaan Koolleejjii Saayinsii Fayyaa Yuunivarsiitii Finfinneerraa argame ni mulhisa. Teeknooloojichi meeshalee qorannoo duraan turanirraa haala addaatiin ragaa buhaa isaa waliin kan ibsu tahuun eerameera. Dabalataan, walhaanamtoonni bakka jiranii haala salphaa taheen ogeessa fayyaaf odeeffannoo qaqqabsisuu dandahu jedhameera, #Oromiyaa #Itiyoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf; Teelegiraama https://t.me/afanoromofana Yuutiyuubii Afaan Oromo: https://bit.ly/3FjfCXR Marsariitii fanabc.com/afaanoromoo Tiwiitara https://twitter.com/fanatelevision nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2023-10-03	https://www.fanabc.com/afaanoromoo/itiyoophiyaan-teeknooloojii-isteetiskooppi-fayyadamuun-afrikaarraa-2ffaa-taate/
Ityoo Teeleekoom sirna kaffaltii Bilbilaa ‘Teelee Birriih ifatti eegalchiise	  Ityoo Teeleekoom sagantaa sirna kaffaltii Bilbilaa ‘Teelee Birriih eegalchiisuu Addabaabayii Michummaatti gaggeeffame.    Saganticharratti Muummee Ministiraa FDRI Dooktar Abiy Ahimad, Preezdaantoota naannolee dabalatee hoggantoonni mootummaa olaanoo fi keessummoonni waamichi taasiifameef argamaniiru.    Sirni kaffaltii Teelee Birri kun yeroo qilleessaa guutuu fi tajaajila biroo raawwachuuf kan oolu tahuu ibsameera.    Sirnichaan iddoolee neetworkiin bilbilaa jiru kamiiyyuutti gosa bilbilaa kamiiyyuu fayyadamuu raawwachuun kan dandahamu tahuu ibsameera.    Maallaqa erguu, fudhachuu kaffaltii bilbilaan raawwachuuf kan dandeessisuudha jedhame.    Biyya keessaa fi biyya alaatti walitti hidhamiinsa kamiiniyuu maallaqa erguu, bittaa meeshaalee fi tajaajilaa raawwachuuf ni dandeessiisa jedhame.    Lakkoofsaherreega Baankii Teelee Birrii waliin walitti hidhuun kan eeyyamamu tahuu eerameera.    Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf; :-www.fanabc.com    Yuutyuubhttps://www.youtube.com/c/fanabroadcastingcorporate/    Marsariitii fanabc.com/afaanoromoo    Twiitara https://twitter.com/fanatelevision nu duukaa buhaa    Yeroo maraa nu waliin waan taataniif isin galateeffanna.	teeknooloojii	2021-05-11	https://www.fanabc.com/afaanoromoo/ityoo-teeleekoom-sirna-kaffaltii-bilbilaa-teelee-birrii-ifatti-eegalchiise/
Feesbuukiin tamsahina odeeffannoo sobaa ittisuuf tohannoo cimaan akka taasifamuu waamicha dhiyeesse	  Feesbuukiin tamsahina odeeffannoo sobaa ittisuuf tohannoo cimaan akkaa taasifamuu waamicha dhiyeessera. Hundeessaa fi hojii gaggeessa olaanaan feesbuukii Mark Zukeerbeerg yaahii nageenyaa Jaarmaan Muunikitti taahama jiru irratti  haasaa taasisaniin, keessayyu walitti hidhaminsa miidiyaalee hawwaasa irratti odeeffannoo sobaa tamsahaan ittisuuf tohanoo cimaa gaafata jedhaniiru. Mark Zukeerbeerg biyyoonnis odeffaannoowwan sobaa ittisuuf tohannoo cima taasisuu qabu jedhaniru. Hojii gaggeessa olaanichi feesbuukiin odeeffaannoowwan soba ittisuuf tarkaanfii hedduu fudhataa turera jedhaniiru. Kanumaan walqabate fuulli feesbuukii odeefannoo sobaa tamsaasu miiliyoonnii 1 akka cufamanis himameera. Dhaabbatichi kanan duraa beeksisoonni siyaasaa akka haqamuu taasiseera. Torbee kana eegalee garuu hojmanni kun ni hafaa jedhaniiru hojii gaggeessichi Maddi:-BBC	teeknooloojii	2020-02-17	https://www.fanabc.com/afaanoromoo/feesbuukiin-tamsaina-odeeffannoo-sobaa-ittisuuf-toannoo-cimaan-akka-taasifamuu-waamicha-dhiyeesse/
