headline	content	category	date	link
Leenjiin Marsaa 2ffaaf hoggansa olaanoo fi giddugaleessaaf kennamaa ture xumurame	Leenjiin hoggantoota olhaanoo fi giddugaleessaa Paartii Badhaadhinaa kuma 12 olii giddu galeessa leenjii 10htti geggeeffama ture xumuramuu Paartichi beeksise. Leenjichi mata duree “Idaarraa Gara Miindaa” jedhuun Fulbaana 29, 2016 irraa eegalee giddugaloota garaagaraa 10htti kennamaa turuun kan yaadatamuudha. Leenjichaan, tokkummaa yaadaa uumuun, dandeettii fi hubannoo badhaadhina biyyaalessaa mirkaneessuuf dandeessisan uumamuun ibsameera. Kakahumsa hojii fi miiraa biyyaalessummaa caalmaan cimsuu akkasumas hoggansi muuxannoo akka waljijjiiruuf haala mijataa kan uume tahuu ragaan Paarticharraa argame ni mulhisa. Hoggansi, leenjichaan yaadamaa buhuuraa paartichaan hogganamaa haalaa qabatamaa biyyaa fi idil addunyaarratti hubannoo argachuun gahee hoggantummaa akka bahatuuf yeroo qophaahummaa akka tures akeekameera. #Oromiyaa #Itiyoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	oduu_biyya_keessaa	2023-10-22	https://www.fanabc.com/afaanoromoo/leenjiin-marsaa-2ffaaf-hoggansa-olaanoo-fi-giddugaleessaaf-kennamaa-ture-xumurame/
Ayyaanni Irreechaa nagaan akka kabajamuuf qophiin xumurameera-BKO	Ayyaana Irreechaa bara 2016 Sanbataa fi Dilbata dhufu kabajamu karaa nagaan duudhaasaa eeggatee akka kabajamuuf qophiin barbaachisaan xumuramuu Biiroon Kominikeeshinii Oromiyaa beeksiseera. Qophii Ayyaanichaa ilaalchisuun Hogganaan Biirichaa Obbo Haayiluu Addunyaan ibsa miidiyaaleef kennan, Irreechi kan Oromoon garaagarummaa tokko malee kallattii afraniin walitti bobbahee kabajamuu fi mallattoo tokkuummaa Oromooti jedhaniiru. Ayyaanichi karaa Aadaa fi duudhaa isaa eegateen akka kabajamuuf qophiin balhaan taasifamaa turuu yaadachiisanii, marii uummataa fi foolleewwanii gaggeessuurraa kaasee qophiileen barbaajjisaan hundi xumuramuu hmaniiru. Irreechi bakka hora Finfinnee fi Hora Arsadeetti gaggeeffamu milkiin akka xumuramuuf hunduu gahee isaa akka bahatuu fi kallattii Abbootiin gadaa kaahan hordofuun barbaachisaa tahuu dhamaniiru. Wantoota faallaa Duudhaa fi Aadaa ayyaanichaa tahani qabatanii argamuu fi ilaalchoota ayyaanichaan ala tahan calaqqisiisuun akka hin dandahamnes Obbo Hayiluun akeekaniiru. Nageenya waloof jecha hojii qaamolee nageenyaa fi foolleewwan Abbootii Gadaatiin filataman tumsuun barbaachisaa tahuu kan himan Obbo Hayiluun, Abbootii Gadaaf ajajamuun dirqama jedhaniiru. Yidneqaachoo H/Maariyaamtu gabaase #Oromiyaa #Itiyoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	oduu_biyya_keessaa	2023-10-05	https://www.fanabc.com/afaanoromoo/ayyaanni-irreechaa-nagaan-akka-kabajamuuf-qophiin-xumurameera-bko/
Korporeeshiniichi Magaalaa Adaamaatti Mana Barnoota ijaarsisuuf dhagaa buhuuraa kaahe	Korporeeshiniin Misooma Paarkiiwwan Indaastirii Itiyoophiyaa Bulchiinsaa Magaalaa Adaamaa waliin tahuun mana barnoota Birrii miiliyoona 100 ijaarsiisuuf dhagaa buhuuraa kaaheera. Sirnicharratti Hojii Rawwaachisaa Olaanaan Korporeeshinii Misooma Paarkiiwwan Indaastirii Itiyoophiyaa Obbo Akiliiluu Taaddasaa fi Kantiibaan Magaala Adaamaa Obbo Haayilu Jaldee, dabaltee qondaaltonni olaanoon, Abbootiin Gadaa Hadholiin siinqee fi jirattoonni argamuu ragaan Korpooreshiinicharra argame ni mulhisa. #Oromiyaa #Itiyoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	oduu_biyya_keessaa	2023-10-02	https://www.fanabc.com/afaanoromoo/korporeeshiniichi-magaalaa-adaamaatti-mana-barnoota-ijaarsisuuf-dhagaa-buuuraa-kaae/
Kan dhaabnu dhaloota dhufuufi Dooktar Abiy Ahimad	 –Muummeen Ministiraa FDRI Dooktar Abiy kutaa magaalaa Eekkatti Biqiltuu Ashaaraa Magarisaa dhaabaniiru. Dooktar Abiy magaalaa Finfinnee kutaa magaalaa Eekkaatti Barattoota mana Barumsaa sadarkaa 2ffaa fi 1ffaa Eekkaa Taraaraa waliin sagantaa dhaabbii biqiltuu Guyyaatti biqiltuu miiliyoona 500 dhaabuu gaggeessaniiru. Biqiltuu kan dhaabnu dhaloota dhufuufi jedhan fuula miidiyaa hawaasummaa isaaniin.   	oduu_biyya_keessaa	2023-07-17	https://www.fanabc.com/afaanoromoo/kan-dhaabnu-dhaloota-dhufuufi-dooktar-abiy-ahimad/
Manni marichaa walgahii ariifachiisaa 1ffaa gaggeesse	 Manni Maree Bakka Buhoota Ummataa walgahii ariifachiisaa 1ffaa gaggeesse. Manni marichaa labsii yeroo ariifachiisaa Manni Maree Ministirootaa walgahii idilee 23ffaa Adoolessaa 28, 2015 gaggeesseen naannoo Amaaraatti labse irratti marihachuu ragaan Mana Maree Bakka Buhoota Uummataarraa argame ni mulhisa.   	oduu_biyya_keessaa	2023-08-14	https://www.fanabc.com/afaanoromoo/manni-marichaa-walgaii-ariifachiisaa-1ffaa-gaggeessaa-jira/
Sochii Turizimii naannoo Tigraay dadammaksuuf hojjetamaa jira jedhame	 Sochii Turizimii naannoo Tigraay dadammaksuuf hojjetamaa jiraachuu Biiroon Aadaa fi Turizimii Bulchiinsa Yeroo naannichaa beeksiseera. Sababa walitti buhiinsaan damee daraan miidhame keessaa Turizimiin isa tokko tahuu Ogeessii Hariiroo Ummataa biirichaa Obbo Abbaadii Dastaan ibsaniiru. Sochiin Turizimii naannichaa sababa waraanaan guutumaan guutuutti adda citee turuu himaniiru. Waliigaltee Piriitooriyaan booda damicha deebisaanii ijaaruuf sochiin taasiifamaa jiraachuu Obbo Abbaadiin Faanaa Biroodkaastiing Korporeetiif himaniiru. Ayyaana Ashandaa, Maariyaanaa fi Ayiniiwarii Hagayya 16 jalqabee kabajamu sababeeffachuun Sochii Damee Turizimii kakaasuuf hojjetamaa jiraachuu eeraniiru.   	oduu_biyya_keessaa	2023-08-15	https://www.fanabc.com/afaanoromoo/sochii-turizimii-naannoo-tigraay-dadammaksuuf-hojjetamaa-jira-jedhame/
Pirojektiin Walmal Birrii biiliyoona 3.6hn ijaaramu barana xumurama jedhame	Pirojektiin Misooma Jallisii walmal Birrii biiliyoona 3.6hn ijaaramu bara baajataa kana akka xumuramu Ministeerri Jallisii fi Naannawaa Gammoojjii ibse. Ministeerichi Naannoo Oromiyaa Godina Baalee Bahaa Aanaalee Dalloomannaa fi Harannaa Bulluqitti pirojektiin ijaarsisa jiru wayita xumuramu lafa hektaara kuma 11 ol misoomsuu akka dandahuu fi qonnaan bultoota kuma 22 ol fayyadamtoota akka taasisu himameera. Pirojektichis bara 2012 kan eegalee fi baasii Birrii biiliyoona 3.56 ijaaramaa kan jiruu yoo tahu baran ni xumurama jedhameera. Qonnaan bultoonni pirojektichaan fayyadamtoota tahanis waggaatti siha sadii ol oomishuu akka dandadahan carraa kan uumuu tahuu ragaan ministeericharraa argame ni mulhisa. #Oromiyaa #Itiyoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	oduu_biyya_keessaa	2023-09-25	https://www.fanabc.com/afaanoromoo/pirojektiin-walmal-birrii-biiliyoona-3-6n-ijaaramu-barana-xumurama-jedhame/
MM Dooktar Abiy Ahimad Miseensa Maatii Moototaa Ingiliz waliin marihatan	-Ministirri Muummee FDRI Dooktar Abiy Ahimad Miseensa Maatii Moototaa Ingiliz Soofii Heelen Raayis Joonsan waliin marihataniiru. Miseensi Maatii Moototaa Ingiliz Soofii Heelen Raayis Joonsan Itiyoophiyaatti daawwannaa hojii taasisaa jiru. Haaluma kanaan Dooktar Abiy, Soofii Heelen Raayis Joonsan waliin dhimmoota misooma garaagaraarratti marihachuu gama miidiyaa hawaasummaa isaaniin ibsaniiru. Biyyi isaaniis deeggarsa tola ooltummaa taasisaniif dinqisiifannaa olaanaa kan qaban tahuu Dooktar Abiy eeraniiru. #Oromiyaa #Itiyoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	oduu_biyya_keessaa	2023-10-11	https://www.fanabc.com/afaanoromoo/mm-dooktar-abiy-ahimad-miseensa-maatii-moototaa-ingiliz-waliin-mariatan/
Meeshaaleen kontiroobaandii Birrii miiliyoona 99htti tilmaamamu tohatame	Meeshaaleen Kontiroobaandii Birrii miiliyoona 99htti tilmaamaman tohanno jala oolfamuu Koomiishiniin Gumurukaa beeksise. Meeshaaleen tohatamaniis, meeshaalee jijjiiraa konkolataa, Gommaa, uffaannalee, kophee, meeshaalee mana keessaa fi meeshaalee nyaataa tahuu ragaan koomiishinicharraa argame ni mulhisa. Meeshaaleen kunneen Garaa dirree dhawaattii geejjibsiifama utuu jiruu naannawaa Adiigaalaa jedhamuun beekamutti qindoomina hojjettoota koomishinichaa, Poolisii Federaalaa akkasumaas Raayyaa Ittisa Biyyatiin tohanno jala oolfamuun eerameera.   	oduu_biyya_keessaa	2023-08-16	https://www.fanabc.com/afaanoromoo/meeshaaleen-kontiroobaandii-birrii-miiliyoona-99tti-tilmaamamu-toatame/
Oromiyaatti qonna gannaan hanga ammaatti lafti hektaarri kumni 836 ol facahe Pireezidaanti Shimallis Abdiisaa	 Bara oomishaa 2015/16 lafa hektaara miiliyoona 2.2 oomisha qamadii gannaatiin uwwisuuf karoorfamee hanga ammaatti hektaarri kumni 836 ol facahuu Pireezidaantiin naannoo Oromiyaa Obbo Shimallis Abdiisaan ibsan. Mootummaan Naannoo Oromiyaa hudhaalee seektara qonnaa keessa jiran gadi fageenyaan qoratee furmaata Imaammataafi raawwii kaahuun, wabii midhaan nyaataa mirkaneessurra darbee, madda sharafa alaa akka tahu hojiin hojjetamaa jiru buhaa qabatamaa argisiisuu Obbo Shimallis dubbataniiru. Bara oomishaa 2015/16, lafa hektaara miiliyoona 2.2 oomisha qamadii gannaatiin uwwisuuf karoorfamee hanga ammaatti lafti hektaarri kumni 836 ol facaasun dandahamuu kaasaniiru. Kunis Bara oomishaa 2014/15hn yoo madaalame, hektaara kuma 500 caalmaa qabaachuu himniiru. #Oromia #Ethiopia  	oduu_biyya_keessaa	2023-07-18	https://www.fanabc.com/afaanoromoo/oromiyaatti-qonna-gannaan-hanga-ammaatti-lafti-hektaarri-kumni-836-ol-facae-pireezidaanti-shimallis-abdiisaa/
Daandiin Qilleensichaa Giddugala Konveenshinii Igzibiishnii Idil Addunyaa Haaraa Afrikaa waliin hojjechuuf waliigale	 Daandiin Qilleensaa Ityoophiyaa Giddugala Konveenshinii Igzibiishnii Idil Addunyaa Haaraa Afrikaa waliin hojjechuuf waliigaleera. Turizimii fi daldala saffisiisuun maqaa biyyaa ijaaruu fi haala daldala idil addunyaa keessummeessuu dandahu Konveenshinii ammayyaa fi Giddugala Agarsiisaa Finfinneetti ijaaruuf kan dandeessisu waliigaltee Invastimantii tahuu eerameera.   	oduu_biyya_keessaa	2023-08-17	https://www.fanabc.com/afaanoromoo/daandiin-qilleensichaa-giddugala-konveenshinii-igzibiishnii-idil-addunyaa-haaraa-afrikaa-waliin-hojjechuuf-waliigale/
Alaabaa keenya jalatti walitti qabamnee tokkummaa sabdaneessummaa Itoophiyaa ni cimsina -TKM	 Tajaajilli Kominikeeshinii Mootummaa kabaja guyyaa Alaabaa ilaalchisee ergaa baga geessanii dabarseera. Guyyaan Alaabaa Itiyoophiyaa yeroo 16ffaaf sadarkaa biyyaleessatti mata duree ‘h Olkahinsi Alaabaa Keenyaa, Wabii Tokkummaa Sabdaneessaafi Birmadummaa Keenyaatihhjedhuun kabajamaa jira. Tajaajiilichi guyyaa Alaabaa sababeeffachuun erga baga ittin isiin gahe dabarseera. Alaabaan keenya Mallattooo birmaddummaa, Asxaa bilisummaa fi kabajaa keenyaati jedheera. Alaabaan dhalootarra dhalatootatti kan cehee, wareegama lubbuu kaffaluu fi lafee goototaan tahuu himeera. Tokkummaa Sabdaneessummaan Itiyoophiyaan kan Ititu hirkatummaa jalaa bilisa yoo baate qofa tahuu eereera. Itiyoophiyaan biyya sabdaneessaa hedduu tahuu eereera. Aadaawwan, Afaanoota, amantaalee, teessummaa lafaa garaagaraa, haala qilleensaa adda addaa, fedhiiwwan , yaadoota kuufama qabeenyaa hedduu kan qabdu biyya ajaahibaa tahuu kaaseera. Itiyoophiyaan hedduu taatee takka, tokko taatee hedduu tahuu ishee himeera. Guyyaa alaabaa kanas wayita kabajnu wantoota ibsituu Itiyoophiyaa tahan kanneen hubachuun barbaachisaa tahuu ibseera. Dhalootni harhaas, biyya Abbootiin wareegamaan asiin gahan itti fufsiisuu akka qaban dhaameera. Oromiyaa #Ityoophiyaa  	oduu_biyya_keessaa	2023-10-16	https://www.fanabc.com/afaanoromoo/alaabaa-keenya-jalatti-walitti-qabamnee-tokkummaa-sabdaneessummaa-itoophiyaa-ni-cimsina-tkm/
Naannoo Tigraayitti sagantaan dhaabbii biqiltuu aduu tokkotti biqiltuu miiliyoona 500 dhaabuu gaggeeffamaa jira	 Naannoo Tigraayitti sagantaan dhaabbii biqiltuu aduu tokkotti biqiltuu miiliyoona 500 dhaabuu gaggeeffamaa jira. Saganticharratti Pireezidaantii bulchiinsa yeroo naannoo Tigraay Obbo Getaachoo Raddaa fi Af Yaahii Mana Maree Bakka Buhoota Ummataa Obbo Taaggasee Caafooo dabalatee hoggantoonni mootummaa federaalaa, naannoo Tigraayii fi kutaaleen hawaasaa hirmaataniiru. Naannichatti nagaan buhuun gara hojii misoomaatti deebihuun waan gaarii tahuu fi nageenya argame ittichuuf cimnee ni hojjenna jedhan Obbo Getaachoon. AfYaahiin Mana Maree bakka buhoota Uummataa Obbo Taaggasee Caafoon gama isaaniin, naannoon Tigiraay hojii kunuunsa qabeenya uumamaafi biqiltuu dhaabuun beekamaa tahuu eeruun, nageenya wayita ammaa argame cimsuun hojiiwwan misooma biro hojjechuun kan itti fufu tahuu kaasaniiru.   	oduu_biyya_keessaa	2023-07-17	https://www.fanabc.com/afaanoromoo/naannoo-tigraayitti-sagantaan-dhaabbii-biqiltuu-aduu-tokkotti-biqiltuu-miiliyoona-500-dhaabuu-gaggeeffamaa-jira/
Guyyaa Oomishtummaa sababeeffachuun Ministiroonni warshaalee daawwatan	Qaammee 4, Guyyaa Oomishtumma mata duree “Shamattummaarraa gara Oomishtummaatti” jedhuun kabajamaa jiru sababeeffachuun Ministiroonni warshaalee daawwataniiru. Ministiroonnii fi ministir Deetaawwan Ministeera Indaastirii, Hojii fi Ogummaa, Daldalaa fi Walitti Hidhamiinsa Naannawaa, Albuudaa fi Galiiwwanii daawwannicharratti hirmaataniiru. Daawwannaa isaaniin, rakkooleen indastiriiwwan oomishaa waarinaan furuuf haalota dandeessisanirratti marihachuu ragaan Ministeera Indaastiraaiirraa argame ni mulhisa. Rakkoolee damichaarratti mulhatan hojmaata qindaahaan furuuf daawwannaa dandeessisuu akka ture Ministir Deetaan Ministeera Indaastirii Taarraqanyi Bulultaan ibsaniiru. #Oromiyaa #Itiyoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	oduu_biyya_keessaa	2023-09-09	https://www.fanabc.com/afaanoromoo/guyyaa-oomishtummaa-sababeeffachuun-ministiroonni-warshaalee-daawwatan/
Aadde Adaanech hirmaattota AMALI waajjiraa isanitti simatan	-Kantiibaan Magaalaa Finfinnee Aadde Adaanech Abeebeen hirmaattota Inisheetivii Hogganasaa Kantiibota Afrikaa (AMALI) waajjira isaanitti simataniiru. Hirmaattoonni muuxannoo waljijjiirraa Kantiibota Afrikaa Finfinnee seenaniiru. Waltajjii kanarratti Kantiibonni Magaalota Afrikaa fi ogeeyyii olaanoon akkasumas keessummoonni biroon akka hirmaatan ragaan Waajjira Kantiibaarraa argame ni mulhisa. #Oromiyaa #Itiyoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	oduu_biyya_keessaa	2023-10-05	https://www.fanabc.com/afaanoromoo/aadde-adaanech-hirmaattota-amali-waajjiraa-isanitti-simatan/
Yuunivarsiitiin Harraambee fi Biiroon Barnoota Oromiyaa wal harkaa fuudhiinsa kitaabilee barattootaa taasiisan	 –Yuunivarsiitiin Harraambee fi Biiroon Barnoota Oromiyaa kitaabilee barattootaa karkulama haaraan qophaahe wal harkaa fuudhinsa taasiisaniiru. Yuunivarsiitichi kitaabilee barattootaa qopheesse Biiroo Barnoota Oromiyaaf kenneera. Kitaabileen kunneen gosoota barnootaa adda addaa kutaa 1-8 yoo tahan, Biiroon Barnootaa Oromiyaaas kitaabilee waltahiinsa Yuunivarsiitii Harraambeen qopheesse kana manneen barnootaf dabarsee kenneera. Yuunivarsiitiin Harraambee dhaabbilee Harraambee Biiznas giruuppi, Rooberaa printingii fi Mana Barumsaa Kamaaraa waliin tahuun istaandardii Biiroon Barnoota Oromiyaa kaahen kitaabilee miiliyoona 1 fi kuma 200 maxxansan keessaa kitaabilee miiliyoona 1 fi 150 Biiroo Barnoota Oromiyaaf arjoomaniiru. Mulugeetaa Girmaatu gabaase.   	oduu_biyya_keessaa	2023-11-07	https://www.fanabc.com/afaanoromoo/yuunivarsiitiin-harraambee-fi-biiroon-barnoota-oromiyaa-wal-harkaa-fuudhiinsa-kitaabilee-barattootaa-taasiisan/
Aadde Sahaadaan duhaan boqochuu Artiist Haloo Daawween gaddi itti dhagahamuu ibsan	 Af Yaahiin Mana Maree Caffee Oromiyaa Aadde Sahaadaa Abdurmaan duhaan boqochuu Artiist Haloo Daawween gaddi itti dhagahamuu ibsaniiru. Artiist Haloo Daawwee, umurii ijoollummaa ishiirraa eegalee jiruufi jireenya ishee guutuu hanga harha lubbuun fuula rabbii deemtutti ogummaa aartii qabduun ummata ishii tajaajilaa kan turte goota aartii guddaa of biraa dhabuu keenyatti gadda guddaatu natti dhagaahame jedhan. Saba ishiif sagalee taatee umurii ishii guutuu tajaajilaa kan turte gameettiifi ogeettii haadha sagaleen kiilolee, miidhagaafi gurraafi qalbii namaa hawwatu Aartist Haloo Daawwee of biraa dhabuu keenyatti gadda guddaa natti dhagaahame ibsaa maatiifi firoottan ishii, akkasumas, dinqisiifattootaafi ummata keenya maraaf jajjabinan hawwa jechuun eeraniiru. #Oromia # Ethiopia  	oduu_biyya_keessaa	2023-10-15	https://www.fanabc.com/afaanoromoo/aadde-saaadaan-duaan-boqochuu-artiist-haloo-daawween-gaddi-itti-dhagaamuu-ibsan/
Yaahiin idil addunyaa dubartoota misooma bunaarratti bobbahan hirmaachise Finfinneetti gaggeeffamaa jira	Yaahiin idil addunyaa dubartootaa misooma bunaarratti bobbahan biyyoota 33rraa walitti babahan hirmaachise Magaalaa Finfinneetti gaggeeffamaa jira. Kaayyoon yaahichaas hirmaannaa fi fayyadamummaa dubartootaa damee misooma bunaarratti bobbahan mirkaneessuu fi rakkoolee damichaa mudatan furuuf kallattiiwwan furmaataa imaammataa fi tarsiimoon hammatame akka bahu akeekuuf tahuun himameera. Yaahicharratti sadarkaa idil addunyaatti biyyootaa 33 irraa dubartootaa fuuncaa sonaa damichaarratti bobbahan, daldaltoota bunaa fi qaamolee dhimmichi ilaalatu hirmaachaa jiraachuu TOI gabaaseera. Ministirri Ministeeraa Dhimma Dubartootaa fi Hawaasummaa Dooktar Ergoggee Tasfaayee dabalatee qondaatonni olaanoon mootummaa argamniiru. Itiyophiyaan qabeenya kuufamaa damee bunaatiin qabdu sagantaan beeksisuu akka gaggeeffamus ibsameera. Yaahichi guyyoota lamaaf kan turu yoo tahu, hirmaattonni naannawaalee buna oomishan filataman ni daawwatus jedhameera. #Oromiyaa #Itiyoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	oduu_biyya_keessaa	2023-10-16	https://www.fanabc.com/afaanoromoo/yaaiin-idil-addunyaa-dubartoota-misooma-bunaarratti-bobbaan-hirmaachise-finfinneetti-gaggeeffamaa-jira/
Aadde Adaanech Ayyaana Mawulidaa sababeeffachuun ergaa dabarsan	Kantiibaan Magaalaa Finfinnee Aadde Adaanech Abeebeen Ayyana Mawulidaa sababeeffachuun ergaa baga ittiin isiin gahee dabarsaniiru. Aadde Adaanech gama miidiya hawaasummaa isaaniin ergaa dabarsaniin hordoftoonni Amantaa Islaamaa hundi baga ayyaana Mawulidaa 1498ffaaf nagaan geessan jedhaaniiru. Ayyaanichi kan nagaa, jaalalaa, gammachuu, waldeeggarsaa fi waliin jireenyaa akka tahuus hawwaniiru. #Oromiyaa #Itiyoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	oduu_biyya_keessaa	2023-09-26	https://www.fanabc.com/afaanoromoo/aadde-adaanech-ayyaana-mawulidaa-sababeeffachuun-ergaa-dabarsan/
Maqedooniyaan Mattuutti Birrii miiliyoona 130hn giddugala ijaaruufi	Dhaabbanni tola oolaa kunuunsaa maanguddootaa fi dhukkubsattootaa Sammuu maqedooniyaan Magaalaa Mattuutti Birrii miiliyoona 130hn giddugala ijaaruuf dhagaa buhuuraa kaahe. Daayrektoreetiin Dhimmoota Naannolee Dhaabbatichaa Obbo Maahitamaa Baqaaluu akka ibsanitti Magaala Mattuutti maanguddootaa fi dhibamtoota sammuu 50hf kunuunsa taasisa jira. Giddugalli dhaabatichi ijaarsisu kunis maanguddootaa fi dhukkubsatoota sammuu Godina Iluu Abbaa Boorii fi naannolee ollaatti argaman kunuunsuuf haala mijataa kan uumuudha jedhan. Namoonni dhuunfaa fi dhaabbileen garaagaraa akkasumas qaamoleen mootummaa ijaarsaa giddugalichaa fi hojiilee dhaabbatichi gaggeessu akka tumsan gaafataniiru. Kantiibaan Magaalaa Mattuu Obbo Girmaa Taarraqanyi, bulchiinsi magaalichaa dhaabbaticha itti dhiyeenyaan kan deeggaran tahuu ibsaniiru. Bulchaan Godina Iluu Abbaa Boor Obbo Indaalkaachoo Tafarii gama isaaniin hojiin tola ooltummaa onnee gaarummaa yaadurraa kan madduu waan taheef, hunduu akka tumsa taasisu waamicha dhiyeessuu TOI gabaaseera.   	oduu_biyya_keessaa	2023-08-19	https://www.fanabc.com/afaanoromoo/maqedooniyaan-mattuutti-birrii-miiliyoona-130n-giddugala-ijaaruufi/
Hawaasni yeroon oomisha akka walitti qabu hubachiifame	Roobni yeroo isaa hineegane mudachuu waan maluuf hawaasni yeroon oomisha gahe akka walitti qabu Ministeerri Qonnaa hubachiise. Ministirri Ministeerichaa Dooktar Girmaa Amanteen sochii misoomaa qonnaa ilaalchisuun ibsa miidiyaaleef kennaniin, naannaawaa biyyatti hanqinni roobaa darbee darbee uumamaa jiruutti hawaasni rakkoolee biroof akka hinsaaxilamne, Koominishinii Hoggansa Soda Balaa Biyyaaleessaa waliin tahuun misoomni jallisii akka babalhatuuf hojjetamaa jira jedhan. Kana malees, weerara Awwaannisa Gammoojjii naannolee Oromiyaa, Amaaraa, Somaale fi Tigraayitti mudate ittisuun akka dandahame himaniiru. Dooktar Girmaan dabalataan akka ibsanitti, naannawaalee oomishni qonnaa gaheetti roobni waktii isaa hineegne mudachuu waan maluuf hawaasni oomisha gahe yeroon akka walitti qabu dhaamaniiru. Gammachuu Beekumaatu gabaase. #Oromiyaa #Itiyoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	oduu_biyya_keessaa	2023-10-20	https://www.fanabc.com/afaanoromoo/hawaasni-yeroon-oomisha-akka-walitti-qabu-hubachiifame/
Buhaa qabeessummaa sagantaa haaromsa biyyaalessaaf dameen dhuunfaa dammaqinaan akka hirmaatu gaafatame	Buhaa qabeessummaa sagantaa haaromsa biyyaalessaaf dameen dhunfaa dammaqinaan akka hirmaatu Koomiishiniin Haroomsa Biyyaalessaa waamicha dhiyeesse. Koomiishinichi seektaraalee dhuunfaa waliin marihataa jiraachuun ibsame. Mariichi mata duree “Koomiishinii Haroomsa Biyyalessaa keessatti gahee seektaraalee dhuunfaa” jedhuun hawaasaa daldalaa fi qooda fudhattoota biroo waliin marihachaa jiraachuun ibsameera. Loltootaa duraanii gara jireenyaa idiileetti deebisuuf koreen hundaahuu kan ibsan Koomishinarri Koomishinichaa Ambaasaaddar Tashoomaa Togaan, haaluma kanaan waamicha nageenyaa mootummaa fudhachuun loltoonni duraanii hidhannoo hiikkachuun, jireenyaa idiileetti deebisuun akka dandahame eeraniiru. Koomiishinichi kaayyoo hundeeffameef galmaan akka gahuuf mootummoota naannoolee, hawaasa siviilii, dhaabbiilee midiiyaa fi dhaabbiilee garaagaraa waliin hojjechaa jiraachuu Ambasaaaddar Tashoomaan ibsaniiru. Buhaa qabeessuummaa sagantaa haroomsa biyyaalessaaf hirmaannaan seektaraalee dhuunfaa barbaachisa tahuun ibsameera. Saamuheel Warqaayyootu gabaase.   	oduu_biyya_keessaa	2023-08-11	https://www.fanabc.com/afaanoromoo/buaa-qabeessummaa-sagantaa-haaromsa-biyyaalessaaf-dameen-dhuunfaa-dammaqinaan-akka-hirmaatu-gaafatame/
Naannoo Beenishaanguul Gumuzitti hidhattoonni hidhannoo hiikkachuun leenjii haaromsaa fudhataa turan 680 eebbifaman	 –  Naannoo Beenishaanguul Gumuzitti hidhattoonni sosochii Warraaksa Diimookiraasii Ummata Gumuz gara jireenya idileetti deebihuun leenjii haaromsaa leenjihaa turan 680 eebbifamaniiru. Hidhattoota kanneeniif meeshaaleen Albuuda misoomsuuf gargaaruu Birrii miiliyoona 45 olitti tilmaamamu laatameefira. Hidhattoonni kunneen deeggarsa argatan fayyadamuun ofii  fi biyya isaanii jijjiiruuf hojjechuu akka qaban Pireezidaantiin naannichaa Obbo Ashaadilii Hasan hubachiisaniiru. Mootummaa naannichaa nageenyaa fi Misoomaaf xiyyeeffannoo addaa laatee hojjetaa jiraachuu Obbo Ashaadiliin ibsaniiru. Nageenya argame itti fufsiisuu fi jireenya hawaasaa jijjiiruuf deeggarsi eegalame cimee kan itti fufu tahuu eeruu TOI gabaaseera.   	oduu_biyya_keessaa	2023-08-06	https://www.fanabc.com/afaanoromoo/naannoo-beenishaanguul-gumuzitti-hidhattoonni-hidhannoo-hiikkachuun-leenjii-haaromsaa-fudhataa-turan-680-eebbifaman/
